   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.524517          6.9458     0.00625084        6.25084         4675.52       0.791605        791.604       -0.644822      0.0912478        91.2478
    init        0.524474         6.85286     0.00613887        6.13887         4689.92       0.776435        776.435        0.774608      0.0914503        91.4502
    init        0.524402         7.16769     0.00644672        6.44672         4682.69       0.790465        790.464       0.0461709      0.0917314        91.7314
  accept        0.499984         7.14038     0.00653337        6.53337         4672.76       0.789086        789.086        0.600505      0.0906371         90.637
  accept        0.500088         7.17038     0.00630714        6.30714          4680.5       0.786777        786.777         1.27743      0.0909049        90.9049
  accept         0.49991         7.19294     0.00647108        6.47108         4683.45       0.784933        784.932        0.909326      0.0908542        90.8541
  accept        0.500079         7.08773     0.00628203        6.28203         4669.93       0.786581        786.581      -0.0529499      0.0903931        90.3931
       1        0.500079         7.08224     0.00627825        6.27825         4683.69       0.793049        793.049        0.376469      0.0894587        89.4586
       2        0.499742         7.02612     0.00624119        6.24119         4664.39       0.790952        790.951         1.19208      0.0901115        90.1115
       3         0.50014         7.10019     0.00626721        6.26721         4670.51       0.785587        785.587        0.144729      0.0906612        90.6611
       4        0.500195         6.97672     0.00616784        6.16783         4680.87       0.786475        786.474         -1.9832      0.0899823        89.9823
       5        0.499948         7.15031     0.00639747        6.39747         4686.81       0.787481        787.481        -1.29902      0.0910748        91.0747
       6        0.500008         7.19108     0.00632159        6.32158         4689.83       0.787527        787.526         -1.1526      0.0903981         90.398
       7        0.499958         6.97055     0.00623502        6.23501         4681.33       0.784478        784.478         1.95211      0.0903319        90.3318
       8        0.500125         7.04868     0.00625227        6.25226         4678.26        0.78492         784.92       -0.567824      0.0901269        90.1269
   total        0.500039         7.06797     0.00443423        6.27095         4679.38       0.556825        787.469       -0.171853      0.0638335        90.2742
