   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.490256         24.0204     0.00248483        2.48483        -350.863      0.0448863        44.8863        0.218314     0.00920349        9.20348
    init        0.490358         24.0578     0.00250343        2.50343        -351.267      0.0287442        28.7442        0.279745     0.00912726        9.12726
    init         0.49032         23.9644     0.00248534        2.48533         -351.04      0.0400018        40.0018        -0.38575     0.00921973        9.21973
    init        0.490314          24.019     0.00244752        2.44752        -351.226      0.0302365        30.2365      -0.0426788     0.00921888        9.21887
    init        0.490522         24.0327     0.00246291        2.46291        -351.424      0.0201016        20.1016      -0.0252911     0.00923356        9.23355
  accept        0.499928         23.9966     0.00248134        2.48134        -351.988     0.00682597        6.82597        0.224675     0.00907045        9.07045
  accept        0.500015         23.9091     0.00244548        2.44548        -352.068     0.00682868        6.82867        0.193836     0.00907974        9.07974
  accept        0.500048         24.0712     0.00243169        2.43168        -352.037      0.0067699         6.7699       -0.191066     0.00902522        9.02521
  accept        0.499784         24.1218      0.0024735         2.4735        -351.967     0.00686045        6.86045         0.16599     0.00909475        9.09474
  accept        0.500074         24.0245     0.00247426        2.47426        -351.967     0.00696556        6.96556        0.218451     0.00918518        9.18518
  accept        0.499932         24.0116     0.00244944        2.44944        -351.839      0.0068825         6.8825      -0.0345948     0.00928133        9.28133
  accept        0.500081         24.0215     0.00248296        2.48296        -352.057     0.00680796        6.80796     -0.00263156     0.00927695        9.27695
       1         0.50028         23.9916     0.00249686        2.49686        -351.925     0.00685109        6.85109        0.112237     0.00929774        9.29773
       2         0.49982         23.9871     0.00244687        2.44687        -351.977      0.0068099        6.80989     -0.00247448     0.00919075        9.19074
       3        0.499934         24.0097     0.00241677        2.41677        -351.979     0.00684225        6.84224        -0.11253     0.00931563        9.31563
       4        0.500028         24.1497     0.00241874        2.41874        -352.011     0.00678953        6.78953        0.126212     0.00911059        9.11059
       5        0.499995         24.0941     0.00253317        2.53317        -351.997     0.00681193        6.81193       -0.228446     0.00908925        9.08925
       6        0.499996         23.9378     0.00246112        2.46112        -351.994     0.00681301        6.81301       0.0791233     0.00916054        9.16054
       7        0.500101         24.0126     0.00244612        2.44612        -352.027     0.00679877        6.79877       -0.062675     0.00922241         9.2224
       8        0.499829          23.821     0.00245008        2.45008        -351.931     0.00681248        6.81247        0.175864     0.00908918        9.08918
   total        0.500077         24.0005     0.00173999        2.46072         -351.98     0.00482042         6.8171       0.0109287     0.00649558        9.18613
