   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.507485         24.1984     0.00513257        5.13257        -257.222      0.0475429        47.5429        0.538178       0.018428         18.428
    init        0.507439         23.8606     0.00514048        5.14048        -257.905      0.0485918        48.5917       -0.113833      0.0184365        18.4365
    init        0.507445         24.0816     0.00519452        5.19451        -257.144      0.0419158        41.9158      -0.0457645      0.0184968        18.4968
  accept        0.500235         23.9623     0.00508767        5.08766        -258.609      0.0291873        29.1873       0.0427506       0.018142         18.142
       1        0.500108         24.0971     0.00501857        5.01857        -258.258      0.0292409        29.2409       0.0992627      0.0181664        18.1664
       2        0.499708         24.4905     0.00501435        5.01435        -257.662      0.0293909        29.3909        0.131237      0.0187345        18.7345
       3        0.500134         24.0417     0.00504435        5.04435        -257.288      0.0296918        29.6918        0.260791      0.0186409        18.6409
       4        0.499971         23.8725     0.00506398        5.06397        -258.715      0.0294928        29.4928        0.147862      0.0180914        18.0914
       5        0.500065         24.0242     0.00506267        5.06267        -258.683       0.029732         29.732       -0.507869      0.0185624        18.5624
       6        0.499764           24.15     0.00497609        4.97609        -258.133      0.0299069        29.9069      0.00345165      0.0182329        18.2329
       7        0.500104         23.9403      0.0050902         5.0902        -258.104      0.0293432        29.3432        0.448964      0.0185728        18.5727
       8        0.500049         24.1542     0.00513104        5.13103        -257.993      0.0295041        29.5041        0.054086      0.0182267        18.2267
   total        0.499704         24.0965     0.00357343        5.05359        -258.106      0.0208919        29.5456       0.0800295      0.0130153        18.4064
