   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.524469         11.2324     0.00900636        9.00636         2325.59       0.455725        455.725        -0.47206      0.0684363        68.4363
    init        0.524805         10.7633      0.0089177         8.9177         2330.02       0.445776        445.776         0.77743      0.0697549        69.7549
    init        0.524649         11.4692     0.00925414        9.25414         2337.79       0.449775        449.775         1.48135      0.0688389        68.8388
    init        0.524454         11.2143     0.00925075        9.25075         2320.39       0.447021        447.021        0.774522       0.068404         68.404
    init        0.525057         11.2274     0.00917486        9.17486         2330.96       0.455506        455.506        -2.24517      0.0678431        67.8431
    init        0.524788         11.2539      0.0091896         9.1896         2326.88       0.449256        449.256       -0.159532      0.0690235        69.0234
  accept        0.500062         11.2297     0.00933329        9.33328         2336.91       0.451017        451.017       -0.329708       0.069471        69.4709
  accept        0.499957         11.5667     0.00936337        9.36337         2325.91       0.447802        447.802       -0.861481      0.0692068        69.2068
  accept        0.499993         11.2276     0.00931171         9.3117         2316.78       0.449016        449.016       -0.299738      0.0684695        68.4695
  accept        0.499999         11.5125     0.00937297        9.37297         2321.79       0.442725        442.725       -0.303417       0.069347         69.347
  accept        0.499987         11.3407     0.00936078        9.36077         2332.46       0.450983        450.983         1.03617      0.0690676        69.0676
  accept        0.499915         11.2776     0.00939684        9.39684         2328.21       0.442911        442.911        0.721237      0.0684465        68.4465
  accept        0.499915          11.179     0.00913088        9.13088         2323.75       0.446501          446.5        0.459716      0.0690023        69.0022
  accept        0.500141         11.3475     0.00935743        9.35742            2318       0.448151        448.151      -0.0966925      0.0681461        68.1461
       1        0.499926         11.2717     0.00921369        9.21368         2331.36        0.44862        448.619        0.701938      0.0685314        68.5314
       2        0.500152         11.4796     0.00928134        9.28134         2323.06       0.448676        448.675        0.716985      0.0691646        69.1646
       3        0.500082         11.3368     0.00939983        9.39982          2321.3       0.448365        448.365        0.455549      0.0689845        68.9844
       4        0.500022         11.0842     0.00925271         9.2527         2337.52       0.445281        445.281       -0.399023      0.0696035        69.6035
       5        0.499866          11.479     0.00945289        9.45289         2323.82       0.450362        450.362       -0.365472      0.0679778        67.9777
       6        0.500048          11.648     0.00952772        9.52772         2335.32       0.449515        449.515        0.356826      0.0687455        68.7455
       7        0.499888         11.8103     0.00948583        9.48583         2321.05       0.447731        447.731         2.53097      0.0685153        68.5153
       8        0.500044         11.1709     0.00911968        9.11968         2317.92       0.446866        446.866         1.68975       0.068145         68.145
   total        0.499887         11.4103     0.00660858        9.34594          2326.4       0.316971        448.265        0.714301      0.0485932        68.7211
