   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init         0.52332         3.81748      0.0036121         3.6121         11497.9        1.60671        1606.71        -1.74013       0.128913        128.913
    init        0.523229         3.84494     0.00364651        3.64651         11464.9        1.60804        1608.04         -1.0205       0.128159        128.159
    init        0.523067         3.87526     0.00364289        3.64288         11423.7        1.59323        1593.23        -1.22034       0.128329        128.329
    init        0.523139         3.86485     0.00365739        3.65739         11460.3        1.59269        1592.68       -0.685501        0.12858         128.58
    init        0.522727         3.78823      0.0035743         3.5743         11442.2        1.61191        1611.91        -1.59762       0.128897        128.897
    init        0.523125          3.8591      0.0036181         3.6181           11443        1.60721        1607.21       -0.230376       0.129208        129.208
  accept        0.499966         3.80897     0.00361476        3.61476         11445.2        1.59005        1590.05       -0.730215       0.128806        128.806
  accept        0.499913         3.82366     0.00362198        3.62198         11449.7        1.60585        1605.85         1.02497       0.127683        127.683
  accept        0.500294         3.79691     0.00358709        3.58709         11461.6        1.60436        1604.35        0.052545       0.129074        129.074
       1        0.499459            3.81     0.00357618        3.57618         11445.1        1.59439        1594.38        -1.02737       0.128353        128.353
       2         0.50033         3.78258      0.0035621         3.5621         11450.5        1.60935        1609.35        0.344884       0.128531        128.531
       3         0.50023         3.77902     0.00357879        3.57879         11458.9        1.57708        1577.08         1.25628         0.1289          128.9
       4        0.499667          3.8396     0.00360927        3.60927         11441.8        1.61327        1613.27        -0.96484       0.128504        128.504
       5        0.499801         3.75436     0.00353976        3.53975         11416.3        1.60552        1605.51         1.30706       0.127592        127.592
       6        0.500491         3.85855      0.0035929         3.5929         11450.3        1.60667        1606.67         1.58292       0.129406        129.406
       7        0.499607         3.82475     0.00362459        3.62459         11465.8        1.61699        1616.99        0.872608        0.12842         128.42
       8        0.500182         3.77236     0.00358023        3.58023         11448.1        1.60592        1605.92       -0.654143       0.127862        127.862
   total        0.500459         3.80276     0.00253404        3.58367           11447        1.13399        1603.71        0.335633      0.0908446        128.474
