   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.524339         7.91447     0.00705301          7.053         3804.05       0.663518        663.518       -0.192054       0.083293        83.2929
  accept        0.500247         8.00579     0.00707541         7.0754         3818.54       0.667409        667.409        -0.28128      0.0835622        83.5621
  accept        0.499799         8.19916      0.0071787         7.1787          3800.4       0.662019        662.019        -1.28239      0.0842361         84.236
  accept        0.500261         8.11114     0.00708507        7.08507         3825.61       0.665946        665.945        -1.57006      0.0837322        83.7322
  accept        0.500264         8.17959     0.00715703        7.15703         3818.43       0.671863        671.863        -0.36778       0.084206         84.206
  accept        0.499859         8.01974     0.00712342        7.12341         3819.55       0.665985        665.985       -0.344325      0.0844745        84.4745
  accept        0.499906         8.00913      0.0068982         6.8982          3814.2       0.667536        667.535         0.57579      0.0837838        83.7838
  accept        0.500185         8.19165     0.00709182        7.09181         3820.24       0.669912        669.911         1.31195      0.0833032        83.3032
  accept        0.499821          8.1236     0.00711472        7.11472         3813.77        0.66458         664.58       -0.742992      0.0831428        83.1428
  accept        0.500081         8.12123     0.00713369        7.13368         3820.83       0.665354        665.354        0.463209       0.084046        84.0459
  accept        0.499854         8.16341     0.00710937        7.10937         3831.26       0.665416        665.416       -0.282692      0.0836876        83.6875
  accept        0.500102         8.16226     0.00713256        7.13255         3809.38       0.664787        664.787       0.0616361      0.0841721        84.1721
       1         0.50011         7.98493     0.00701377        7.01377         3814.38       0.666675        666.675        0.041471      0.0835045        83.5045
       2        0.499934          8.2427     0.00709482        7.09482         3807.98       0.663002        663.002       0.0190289      0.0831438        83.1437
       3        0.500209          8.2097     0.00710539        7.10539         3810.15       0.661123        661.123        0.672369      0.0832847        83.2847
       4        0.499584         8.28426     0.00714176        7.14176         3805.09       0.660402        660.402      -0.0636754      0.0842771        84.2771
       5        0.500073         8.13886     0.00715438        7.15437          3829.4       0.664595        664.595         1.27742      0.0845115        84.5115
       6        0.500038         7.86464     0.00701106        7.01105         3833.54       0.664396        664.395       -0.371373      0.0834514        83.4514
       7        0.499942         8.02807     0.00702735        7.02735         3825.16       0.665984        665.983       -0.287626      0.0833479        83.3478
       8        0.499719         8.00176     0.00709208        7.09207         3820.48       0.660011        660.011        -1.28426      0.0835052        83.5051
   total        0.499889         8.09414     0.00500743        7.08157         3818.32       0.469007        663.276      0.00886383      0.0591402        83.6368
