   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.523591         5.64797     0.00517616        5.17615          6623.4        1.03427        1034.27        0.577444       0.104242        104.242
    init        0.524032         5.44207     0.00509469        5.09469         6645.49        1.03295        1032.95       -0.799578       0.103606        103.606
    init        0.524407         5.52495     0.00500175        5.00175         6647.41        1.04346        1043.45        0.222725       0.103575        103.575
  accept        0.499684         5.57168     0.00506885        5.06885         6632.28        1.04105        1041.04        0.938879       0.103596        103.596
  accept        0.500266         5.46314     0.00503948        5.03947         6646.28        1.04334        1043.34       -0.251221       0.103222        103.222
       1        0.500022         5.57632     0.00511307        5.11307         6649.36        1.03744        1037.44        0.879392       0.104105        104.105
       2        0.499628         5.38586     0.00492998        4.92998         6635.29        1.03976        1039.76        0.882577        0.10404         104.04
       3        0.500302         5.56828     0.00504405        5.04405         6644.85        1.04334        1043.34        -1.54954       0.103938        103.938
       4        0.499704         5.45532     0.00504754        5.04754         6641.14        1.03596        1035.96        -1.36897       0.105118        105.118
       5        0.500335         5.57497     0.00510265        5.10265          6648.6        1.04056        1040.56       -0.710915       0.103611        103.611
       6        0.499748         5.52916     0.00509194        5.09193         6651.54        1.04595        1045.95        -1.74952       0.104464        104.464
       7        0.499879         5.54525     0.00507352        5.07352         6644.11        1.03882        1038.82         1.22588       0.103571        103.571
       8        0.500043         5.47053     0.00499833        4.99833         6639.17        1.04698        1046.98         1.25334       0.103343        103.343
   total        0.500131         5.51356     0.00357157        5.05097         6644.11       0.736131        1041.05       -0.135838      0.0735632        104.034
