   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.524352         16.8412      0.0122842        12.2842         1165.53       0.270226        270.226        -1.79949      0.0539388        53.9387
    init        0.524112         17.2125      0.0124815        12.4815          1163.3       0.270113        270.113        -1.82076      0.0534671        53.4671
    init        0.524019         17.4292      0.0128113        12.8113         1162.04       0.267027        267.027       -0.701381      0.0531765        53.1765
    init        0.523986         16.8279      0.0123251        12.3251         1165.17       0.271998        271.998        0.329953      0.0540193        54.0192
    init        0.523979         16.7841      0.0122047        12.2047         1162.22       0.267262        267.262         2.35201      0.0531047        53.1047
    init        0.523982         18.2544      0.0128287        12.8287         1154.56        0.26704         267.04        -1.88912       0.052659         52.659
    init        0.524195          16.791      0.0123897        12.3897         1165.62       0.267751        267.751       -0.301864      0.0528049        52.8048
    init        0.523953         17.2225      0.0126732        12.6732         1165.76       0.266996        266.996        0.421247      0.0540891        54.0891
    init        0.523837         17.6237      0.0124601          12.46         1162.49       0.273063        273.063        0.392367      0.0544056        54.4056
    init         0.52399         17.6268      0.0126796        12.6795         1155.11       0.264509        264.509         2.70677      0.0533226        53.3226
    init        0.523964         17.5588      0.0122639        12.2639         1163.35       0.268339        268.338        0.612964       0.052981         52.981
    init        0.524177         17.4817      0.0121821        12.1821         1155.25       0.266692        266.691         1.10258      0.0530716        53.0715
    init        0.523959         16.7968      0.0123368        12.3368         1161.59       0.266562        266.562       -0.182787      0.0529928        52.9928
    init         0.52422          17.507      0.0122315        12.2315         1160.47       0.265972        265.972        0.129448      0.0525033        52.5033
  accept         0.49964         17.4517      0.0123584        12.3584         1158.83       0.264637        264.636         1.59453      0.0535312        53.5311
  accept        0.500338          17.494       0.012662         12.662         1163.85       0.269211        269.211       0.0216132      0.0523582        52.3582
       1        0.499875         17.1157       0.012453         12.453         1164.03       0.266301        266.301       -0.133661      0.0537912        53.7912
       2        0.499872         18.2192      0.0124015        12.4015         1160.21       0.263607        263.607        0.578027      0.0527042        52.7042
       3        0.499993          17.651      0.0125775        12.5775         1163.56        0.26655         266.55         1.15895      0.0532193        53.2193
       4        0.500198         17.7157      0.0125451        12.5451         1159.75       0.268458        268.458        -1.50562      0.0525486        52.5486
       5        0.499575         16.8779      0.0124551        12.4551         1154.17       0.262892        262.892        -1.57794      0.0525246        52.5246
       6        0.500296         17.6131      0.0129199        12.9199         1160.27       0.268356        268.356        0.816498      0.0535603        53.5603
       7        0.499945         17.3044      0.0125009        12.5009         1158.18       0.265142        265.141       -0.531703       0.053354         53.354
       8        0.500177         17.0157      0.0124616        12.4616         1160.57       0.264152        264.152         1.92735      0.0540992        54.0992
   total        0.500032         17.4392     0.00887203        12.5469          1160.1       0.187882        265.706       0.0876757      0.0376474        53.2415
