   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.524238         6.32528     0.00570259        5.70259         5612.53       0.911754        911.753        0.441132       0.097164         97.164
    init        0.524351         6.01077     0.00555301        5.55301         5621.63       0.908002        908.001       -0.697999      0.0974655        97.4655
    init        0.524215         6.28001     0.00569571        5.69571         5612.08       0.903402        903.402        0.820661      0.0972957        97.2957
    init        0.524198         6.28478     0.00570134        5.70134         5609.52       0.910993        910.993        0.799924      0.0980741        98.0741
    init        0.524225         6.14845     0.00551028        5.51028          5620.5       0.905651         905.65        -1.63989      0.0980919        98.0919
    init        0.524155         6.21965      0.0056144         5.6144         5617.53        0.91471        914.709       -0.868147       0.097501         97.501
    init        0.524431         6.34379     0.00569569        5.69568         5605.02       0.906445        906.445        -1.91799      0.0972993        97.2992
    init        0.524196         6.32681     0.00577082        5.77082         5612.78        0.91021         910.21        0.831842      0.0971368        97.1368
    init        0.524206          6.1812     0.00558374        5.58373         5630.07       0.920965        920.964        0.139427      0.0980909        98.0908
  accept        0.500145         6.24682     0.00562826        5.62825         5629.89       0.911595        911.595        -1.09073      0.0973158        97.3157
  accept        0.499906         6.40579     0.00566091        5.66091         5627.22       0.912712        912.711        -1.62421       0.097306         97.306
  accept        0.500036         6.12016     0.00558993        5.58992          5603.4       0.917182        917.181         -0.4251      0.0979549        97.9549
  accept        0.499914         6.14055     0.00561199        5.61199         5615.64        0.91134         911.34       -0.640133      0.0979526        97.9526
  accept        0.500153         6.23593     0.00565217        5.65217         5612.88        0.90425         904.25        -1.23717      0.0967385        96.7385
  accept        0.499871         5.94868     0.00543199        5.43199         5619.13       0.908565        908.564         1.11482      0.0967485        96.7485
  accept        0.500188         6.22396     0.00566067        5.66066         5625.75       0.912864        912.863       -0.124556      0.0978024        97.8024
       1        0.499792         6.13882     0.00552314        5.52314         5632.19       0.905563        905.562       -0.262653      0.0979632        97.9632
       2        0.500232         6.21414     0.00566307        5.66307         5619.72       0.905608        905.607        0.238705      0.0971359        97.1359
       3        0.499667         6.30161     0.00571292        5.71292         5609.31       0.909644        909.643       -0.270429      0.0971077        97.1077
       4        0.500083         6.16137     0.00554602        5.54602         5631.04       0.920501        920.501       -0.499107      0.0979455        97.9454
       5        0.500012         6.25604     0.00564043        5.64043         5629.78       0.916103        916.102      -0.0296524      0.0982294        98.2293
       6        0.500069         6.15825     0.00557468        5.57467         5624.34       0.909269        909.269       -0.341532      0.0979864        97.9863
       7        0.500306         6.07234     0.00549252        5.49252         5643.91       0.911867        911.867        0.195304      0.0979966        97.9965
       8        0.499761         6.24444     0.00563316        5.63316         5613.39        0.90353         903.53       -0.735904      0.0975364        97.5364
   total        0.500414         6.19344     0.00395912        5.59904          5625.4       0.643698        910.326       -0.226531      0.0690921         97.711
