   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.524683         13.1812      0.0105818        10.5818         1709.95       0.350902        350.902        -1.46036      0.0615667        61.5667
    init        0.524616         14.0261      0.0110173        11.0173         1704.23         0.3571          357.1         1.38175      0.0614349        61.4349
    init        0.524448         13.7916      0.0105633        10.5633         1702.95       0.353012        353.012        0.326196      0.0611607        61.1607
    init        0.524682         13.7879      0.0106848        10.6848         1697.28       0.351629        351.629         0.53845      0.0609294        60.9294
    init        0.524355         13.8748      0.0106025        10.6025         1698.42        0.35357         353.57       -0.287082      0.0609206        60.9206
    init        0.524859         13.8263      0.0108926        10.8926         1696.48       0.357646        357.646       -0.456713      0.0612582        61.2582
    init        0.524476         14.4278       0.011086         11.086         1699.89       0.349184        349.184       -0.506844      0.0606085        60.6085
    init        0.524455         13.7739      0.0105968        10.5968         1714.41        0.35092         350.92         1.68299      0.0613025        61.3024
    init        0.524608         13.7948      0.0104835        10.4835         1701.79       0.354945        354.944        0.169527      0.0613575        61.3575
  accept        0.500148         13.9328      0.0107844        10.7844         1713.13        0.35606         356.06         1.75315      0.0614451         61.445
  accept        0.499916         14.1795      0.0108733        10.8733         1706.49       0.351816        351.816         1.53423      0.0611451        61.1451
  accept        0.499746         14.3158      0.0110049        11.0049          1703.3         0.3559          355.9        -1.73832      0.0610061        61.0061
  accept         0.49998         13.1888      0.0103247        10.3247         1700.17       0.348531        348.531        -2.11957      0.0609953        60.9953
  accept        0.500098         13.7795      0.0107302        10.7302         1701.39       0.350743        350.742        -3.23015      0.0615008        61.5008
  accept        0.500066         13.8255      0.0106347        10.6347         1708.27       0.351296        351.296        0.229703       0.061592         61.592
  accept        0.500377         13.5972        0.01073          10.73         1703.52       0.357793        357.793        0.405165      0.0614047        61.4047
  accept        0.499636         13.6294      0.0107514        10.7514         1701.45       0.355178        355.177        0.590801      0.0615594        61.5593
  accept        0.500025         14.2675      0.0109446        10.9446         1701.52       0.357333        357.333        0.317241      0.0615683        61.5683
  accept         0.50002         13.9929      0.0109737        10.9737         1708.82       0.350561        350.561         1.07591      0.0611968        61.1968
  accept        0.500074          14.159      0.0109983        10.9983         1696.78       0.351657        351.657        0.947753      0.0611565        61.1565
  accept        0.499937         13.6471      0.0106831        10.6831         1696.53       0.350794        350.794        0.661486        0.06055          60.55
  accept        0.499831         14.0066      0.0106897        10.6897         1696.76       0.351059        351.059         1.22799      0.0600116        60.0116
  accept        0.499901          13.945      0.0110495        11.0495         1696.68       0.349786        349.786        -2.03948      0.0609478        60.9478
  accept        0.500226         13.8145      0.0107462        10.7462         1694.96       0.352998        352.998       -0.449642      0.0607016        60.7016
  accept        0.499763          14.446      0.0113948        11.3948         1700.15       0.348643        348.642       -0.168316      0.0610426        61.0426
       1        0.500182         14.1135      0.0111144        11.1144         1704.48       0.356819        356.819       -0.590116      0.0617474        61.7474
       2        0.500185         14.1236      0.0110441        11.0441         1707.92       0.350955        350.954        0.851396       0.061035        61.0349
       3        0.499813         14.2641      0.0109406        10.9406         1700.26       0.351247        351.246          1.1217      0.0605815        60.5814
       4        0.500052         13.8227      0.0111259        11.1259         1706.27       0.357108        357.107        -1.13574      0.0613997        61.3997
       5        0.499975         13.8828      0.0106833        10.6833         1694.39       0.350595        350.594       -0.471563      0.0611836        61.1835
       6        0.500127         13.3204      0.0107624        10.7624          1708.8       0.348531        348.531       -0.458704      0.0613533        61.3533
       7        0.499928           13.73      0.0106829        10.6829         1704.34       0.351255        351.255       -0.743763      0.0601628        60.1628
       8        0.500015         13.5143      0.0107546        10.7546         1699.02       0.351808        351.808       -0.749597      0.0613455        61.3455
   total        0.499964         13.8464     0.00770355        10.8945         1703.18       0.249135         352.33       -0.268668      0.0432072        61.1042
