   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.500682         9.30956      0.0085337         8.5337         9108.99       0.711546        711.546        -1.34592      0.0852419        85.2418
    init        0.500679          9.3147     0.00847032        8.47032         9109.01       0.709751         709.75         2.08395      0.0855032        85.5031
    init         0.50057         9.91737     0.00880499        8.80498         9112.98       0.716816        716.816        0.773939        0.08565          85.65
    init        0.500698         9.76128     0.00876712        8.76712         9098.46       0.708083        708.083        0.345173      0.0852235        85.2235
    init        0.500637          9.9083     0.00887598        8.87597         9090.01       0.713256        713.256       -0.373845       0.085492         85.492
    init         0.50067         9.45705     0.00843294        8.43294         9098.21       0.713667        713.667         1.49092      0.0853707        85.3707
    init        0.500628         9.53836     0.00844914        8.44914         9090.72       0.716125        716.125        -1.41157      0.0849489        84.9489
    init        0.500561         9.54303     0.00860617        8.60617         9093.68       0.711278        711.278        0.529841      0.0848989        84.8989
    init        0.500632         9.75068     0.00884952        8.84952         9105.03       0.712653        712.653        0.376103      0.0851719        85.1719
    init        0.500637         9.43385     0.00855183        8.55183         9090.98       0.709931        709.931       -0.390527      0.0857481         85.748
    init        0.500655         9.59769     0.00872856        8.72856         9104.97       0.714245        714.244         2.01671       0.085586        85.5859
    init         0.50067         9.37941     0.00846795        8.46795         9110.91       0.708981        708.981        0.459222      0.0855826        85.5826
    init        0.500663         9.73837     0.00862021        8.62021         9090.81        0.71428        714.279         1.14849      0.0854966        85.4965
    init        0.500661         9.51219     0.00848923        8.48922         9097.24       0.715761        715.761          1.4884      0.0843473        84.3473
    init        0.500582         9.61598     0.00867793        8.67792         9101.27       0.711437        711.437       -0.735601       0.085164        85.1639
    init         0.50062         9.45399     0.00846979        8.46978         9099.74       0.713866        713.865      -0.0172574      0.0862284        86.2283
       1        0.500039         9.76668     0.00873132        8.73131         9091.84       0.714648        714.647        -1.91604      0.0851707        85.1706
       2        0.499975         9.85598     0.00878029        8.78029         9098.23       0.713484        713.484       -0.345958      0.0851705        85.1705
       3        0.500032         9.68001     0.00872364        8.72364         9089.31       0.713461        713.461         2.70422      0.0849839        84.9838
       4        0.499907         9.52434     0.00863954        8.63953         9092.24       0.707164        707.163        -1.35495      0.0858292        85.8291
       5        0.500018         9.79261     0.00876218        8.76218         9100.42       0.715901        715.901       -0.323497      0.0849419        84.9419
       6        0.500106         9.44608     0.00860934        8.60933         9115.21       0.720521        720.521         1.03022      0.0847245        84.7244
       7        0.499925         9.51239     0.00860643        8.60643         9098.88       0.713767        713.766         1.26971      0.0847474        84.7473
       8        0.500073         9.45877     0.00863349        8.63348         9116.08       0.718063        718.062         1.43828      0.0848241        84.8241
   total         0.50025          9.6293     0.00614273        8.68713          9100.3       0.505374        714.707        0.314477      0.0601516        85.0671
