   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.497723         10.7495     0.00908156        9.08155         1888.19       0.400457        400.457        0.463669      0.0732365        73.2365
    init        0.497839         10.6291     0.00899527        8.99526         1886.45       0.402702        402.702       0.0781001      0.0732905        73.2905
  accept        0.500258         10.3485     0.00880019        8.80019         1889.56        0.39954         399.54        -0.25387      0.0738446        73.8446
  accept        0.499711         10.4421     0.00875796        8.75796            1892       0.402692        402.692       -0.554061      0.0734276        73.4275
  accept        0.500151         10.7578     0.00901858        9.01858         1884.78       0.400976        400.976        -0.03542      0.0737883        73.7882
       1        0.499944         10.7375     0.00897459        8.97459         1887.64       0.397773        397.773       0.0736282      0.0736469        73.6468
       2        0.500008         10.7021     0.00905773        9.05772         1885.55       0.400334        400.333         0.49094      0.0737398        73.7398
       3        0.500049         10.6305     0.00899119        8.99119          1889.8       0.401312        401.312       -0.327563      0.0735753        73.5753
       4        0.500001         10.5887     0.00902705        9.02704         1888.42       0.399911        399.911      -0.0757975      0.0739876        73.9876
       5        0.500185         10.6341     0.00893855        8.93854         1893.27       0.402969        402.969        0.312843      0.0736358        73.6357
       6        0.499801         10.7289      0.0090157        9.01569         1890.44       0.403328        403.327      -0.0570566        0.07371          73.71
       7        0.499955         10.3496     0.00881865        8.81864         1894.63       0.401838        401.838         1.28123      0.0738645        73.8645
       8        0.499901         10.8174     0.00913787        9.13787         1886.64       0.402938        402.938        -1.40074      0.0735932        73.5932
   total        0.499401         10.6483     0.00636191        8.99709         1889.55       0.283769        401.311        0.029881      0.0521408        73.7382
