   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.490767         6.33053     0.00577501          5.775         4433.32       0.779708        779.708        0.313242      0.0994847        99.4847
    init        0.490642         6.30135     0.00571626        5.71626         4425.18       0.776349        776.348       -0.733826      0.0995088        99.5087
    init        0.490748         6.28296     0.00571345        5.71345         4417.44       0.782908        782.908       -0.103738      0.0994127        99.4127
  accept        0.500059         6.21838     0.00567305        5.67304         4431.57       0.780356        780.356        0.116892      0.0997063        99.7063
       1        0.499933         6.32726     0.00581202        5.81202         4427.74       0.782537        782.537        -0.42997      0.0994572        99.4572
       2        0.500068         6.19085     0.00563111         5.6311         4424.07       0.777587        777.587       -0.435507      0.0993364        99.3364
       3        0.499879         6.32555     0.00572891        5.72891         4427.91       0.781462        781.461       0.0815057       0.099658         99.658
       4        0.500068         6.30893     0.00581051         5.8105         4416.91       0.783776        783.776        0.150546      0.0994693        99.4693
       5        0.500013         6.17189     0.00558463        5.58463         4427.14        0.78062         780.62       -0.185872      0.0998406        99.8405
       6        0.499977         6.26733     0.00566466        5.66465         4418.41        0.78065        780.649         1.23295      0.0999123        99.9123
       7        0.499983         6.21218     0.00567443        5.67442         4420.25       0.780382        780.382        0.277392      0.0992432        99.2431
       8        0.500284         6.17623     0.00560074        5.60074         4420.86       0.780456        780.456        0.618555      0.0997238        99.7237
   total        0.500306         6.24741      0.0040229        5.68924         4422.93       0.552239        780.983        0.152701      0.0704191        99.5876
