   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.507647         26.0739      0.0164093        16.4093          417.28       0.129669        129.669       -0.408518       0.043697        43.6969
    init        0.508218         24.9921      0.0164526        16.4526         420.372        0.13102         131.02         0.46336      0.0438676        43.8676
    init        0.507895         25.3475      0.0163959        16.3959         416.809       0.129039        129.039        0.299907      0.0436737        43.6737
    init         0.50781         25.6196      0.0164148        16.4148         416.755       0.129278        129.278       -0.333787      0.0436365        43.6365
    init        0.507829         25.6152      0.0164861        16.4861         418.974       0.130377        130.377         1.11604        0.04362          43.62
    init        0.507797          25.179      0.0163464        16.3464         417.601       0.130595        130.595       -0.085869      0.0442632        44.2632
  accept        0.499924          25.515       0.016437         16.437         418.486       0.129658        129.658        0.727694      0.0434393        43.4393
  accept         0.49995         25.9085      0.0163503        16.3503         416.469       0.129729        129.729        0.624724      0.0432397        43.2397
  accept        0.500222         24.9839      0.0163466        16.3466         417.762        0.13012        130.119     -0.00814506      0.0436565        43.6565
       1        0.499811         25.6027       0.016446         16.446         417.864       0.129134        129.134        0.314108      0.0440175        44.0175
       2        0.500167         25.7918      0.0165491        16.5491          418.86       0.128716        128.715       0.0876661      0.0435247        43.5247
       3        0.499835         25.9685      0.0165451        16.5451         416.309       0.129781        129.781        0.542056      0.0435408        43.5408
       4        0.500075         25.9989      0.0164995        16.4995         418.535       0.129218        129.218       -0.183217      0.0431792        43.1792
       5        0.500034         25.4102      0.0163158        16.3158         418.413       0.130374        130.374        0.971742      0.0435942        43.5942
       6        0.500051         25.3808       0.016298         16.298          418.17       0.130722        130.722        0.495576      0.0433605        43.3605
       7        0.499905         25.1984      0.0161873        16.1873         416.656       0.130101        130.101        0.221567      0.0436676        43.6676
       8        0.500234         25.6466       0.016211         16.211         417.675       0.128731        128.731       -0.434778      0.0434955        43.4955
   total        0.499333         25.6242      0.0115851        16.3838          417.82      0.0916497        129.612        0.250732       0.030787        43.5394
