   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.512413         49.4012      0.0128841        12.8841        -38.3864      0.0198614        19.8614       0.0312536      0.0179665        17.9665
  accept         0.50018         49.9187      0.0129956        12.9956        -38.2367      0.0194627        19.4627        0.458403      0.0177707        17.7707
  accept        0.499909         49.6187      0.0128934        12.8934        -38.4699      0.0193528        19.3528       0.0721517      0.0179533        17.9533
  accept        0.499914         49.3284      0.0127871        12.7871        -38.5707      0.0191625        19.1625         0.36014      0.0179698        17.9698
  accept        0.500216         49.7555      0.0129556        12.9556        -38.3069      0.0194075        19.4075       -0.209355      0.0177308        17.7308
  accept         0.49972         49.2565      0.0129909        12.9909        -38.6671      0.0191904        19.1904       -0.175101      0.0177836        17.7836
  accept        0.500201         49.4947      0.0129134        12.9134        -38.2271      0.0193369        19.3369        0.262709      0.0178707        17.8707
  accept         0.49993         49.4603        0.01278          12.78        -38.3323      0.0192828        19.2828        0.176474       0.017806         17.806
  accept        0.500218         49.3609      0.0129478        12.9478        -38.2175      0.0195798        19.5798       -0.104549      0.0178343        17.8343
  accept        0.500036         49.7434      0.0129376        12.9376        -38.2215      0.0193389        19.3389       0.0765716      0.0177879        17.7879
  accept         0.49959         49.9616      0.0130219        13.0219        -38.2577      0.0194724        19.4724       0.0513456      0.0177003        17.7003
       1         0.50034         49.4439      0.0129906        12.9906        -38.2263      0.0194339        19.4339        0.146018      0.0179301        17.9301
       2        0.500023         49.8485      0.0130335        13.0335        -38.1348       0.019346         19.346      -0.0938331       0.017654         17.654
       3        0.499891         50.1003      0.0131333        13.1332        -38.1686      0.0194022        19.4022        0.210035      0.0176307        17.6307
       4        0.499604         49.4787      0.0130279        13.0279        -38.5463      0.0193219        19.3219        -0.17907      0.0178356        17.8356
       5        0.500621         49.7997      0.0130763        13.0763        -38.1654      0.0194011        19.4011       0.0696185      0.0178003        17.8003
       6        0.499828         50.0114      0.0131096        13.1096        -38.4789        0.01922          19.22       -0.057088      0.0177486        17.7486
       7        0.500028          49.957      0.0132297        13.2297        -37.8798       0.019584         19.584       -0.348092      0.0178574        17.8574
       8        0.499859         49.5702      0.0130096        13.0095        -38.3435      0.0193506        19.3506      0.00137878      0.0178654        17.8654
   total        0.500064         49.7761     0.00924767        13.0782        -38.2405      0.0137045        19.3811      -0.0323053      0.0125813        17.7927
