   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.482354         3.49381      0.0033292        3.32919           11460        1.62902        1629.02        0.367242        0.13781         137.81
  accept        0.499948         3.49019     0.00331758        3.31758         11440.5         1.6261         1626.1         1.51506       0.137824        137.824
  accept         0.50034         3.44536     0.00327572        3.27572         11459.7        1.63251        1632.51        -1.36236       0.138196        138.195
  accept        0.500134         3.48406      0.0033075        3.30749         11466.2        1.63327        1633.27        -1.37821       0.137951        137.951
  accept        0.499906          3.4242     0.00325046        3.25046         11494.1        1.63021        1630.21        0.187688       0.137856        137.856
       1        0.499635         3.47987     0.00330434        3.30434         11459.9        1.62926        1629.25       -0.119073       0.138212        138.212
       2        0.499931         3.47818     0.00330905        3.30905         11454.2        1.63132        1631.32         1.17222       0.137692        137.692
       3         0.50008         3.48068     0.00329015        3.29015         11456.7          1.631           1631        -1.80769       0.138336        138.336
       4        0.500273         3.48387     0.00332216        3.32215         11465.2        1.63838        1638.38      -0.0754117       0.138019        138.019
       5         0.49997         3.47468     0.00330849        3.30849         11469.1         1.6291         1629.1       0.0169991        0.13843         138.43
       6        0.499926         3.47296     0.00328033        3.28033         11460.5        1.63073        1630.73        0.790116       0.138168        138.168
       7        0.500049         3.45474     0.00327811        3.27811         11463.3        1.62065        1620.65      0.00347983       0.138299        138.298
       8         0.50017          3.4389     0.00327316        3.27315         11472.9        1.62308        1623.08        0.746793       0.138265        138.265
   total        0.499844         3.47022     0.00233069         3.2961         11462.9        1.15223         1629.5        0.110038      0.0977029        138.173
