   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.505131         19.2568      0.0140752        14.0752         690.031       0.184552        184.552        0.328341      0.0515027        51.5027
    init        0.504784          19.585      0.0140884        14.0884         688.704       0.184797        184.797      -0.0766424      0.0517605        51.7605
  accept        0.500396         19.8014      0.0141719        14.1719         687.475       0.186012        186.012        -1.32928      0.0514593        51.4592
  accept        0.499875         19.5481      0.0141076        14.1075          690.67       0.186295        186.295       -0.253493        0.05143          51.43
  accept        0.500037         19.5789      0.0139809        13.9809         686.212       0.185351        185.351         0.57766      0.0517031         51.703
  accept        0.499709         19.6006      0.0142578        14.2578         684.807       0.185795        185.795        0.533514      0.0516162        51.6161
  accept        0.500162         19.3088      0.0139652        13.9652         688.362        0.18744         187.44       -0.633082      0.0512473        51.2473
  accept        0.500071         19.3377      0.0139883        13.9883         687.182        0.18453        184.529       0.0966329      0.0519087        51.9087
       1        0.499826          19.661      0.0141096        14.1096          686.72       0.184037        184.037         0.35613      0.0512575        51.2575
       2        0.500079         19.5289      0.0140775        14.0775         686.318       0.186171        186.171      -0.0838275      0.0517856        51.7856
       3        0.500191         19.0348       0.013831         13.831         689.315       0.187005        187.005        0.112808      0.0516911        51.6911
       4        0.499755         19.3152      0.0139971        13.9971         687.513       0.184078        184.078       -0.296792       0.051451         51.451
       5        0.500248         19.5881      0.0140377        14.0377         686.039       0.184494        184.494        0.133671      0.0520258        52.0258
       6        0.500193         19.1104      0.0141288        14.1288         690.248       0.185827        185.827        -1.06001      0.0522126        52.2126
       7        0.499853         19.4393      0.0139557        13.9557         690.309       0.185396        185.396       -0.910847      0.0517611         51.761
       8         0.50004         19.2366      0.0140967        14.0967         689.262       0.186332        186.332      -0.0224268      0.0519301        51.9301
   total         0.49993         19.3639     0.00992199        14.0318         688.239       0.131133         185.45       -0.217067      0.0366024        51.7636
