   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.512731         45.1815        0.01699          16.99         57.7366      0.0468839        46.8838        0.374784      0.0266258        26.6258
    init        0.512795         44.9615      0.0170861        17.0861         57.6481      0.0467874        46.7873       -0.192703      0.0261885        26.1884
    init        0.512646         45.7516      0.0170466        17.0466         56.7125      0.0462982        46.2982      -0.0553649      0.0261593        26.1593
  accept        0.500139          45.319      0.0172208        17.2208         57.0549      0.0464911         46.491       -0.191506      0.0264013        26.4013
  accept        0.499906         45.2521      0.0171009        17.1009         57.5913      0.0465784        46.5783       -0.335745      0.0264066        26.4066
  accept        0.500124         44.5951      0.0171968        17.1968         58.2322      0.0465678        46.5678        0.229657      0.0268066        26.8065
  accept        0.499799         44.4428      0.0170828        17.0828         57.5219      0.0465706        46.5706       -0.137303      0.0265834        26.5834
  accept        0.499967         45.1774      0.0170833        17.0833         57.1653      0.0463248        46.3248        -1.05312      0.0263959        26.3959
  accept         0.50033         44.8967      0.0170832        17.0832         57.0408      0.0462358        46.2358       -0.054668      0.0264692        26.4692
       1        0.499948         45.2429      0.0173045        17.3045         57.3478      0.0470693        47.0693      -0.0643631      0.0263657        26.3657
       2        0.500004         44.9507      0.0171076        17.1076         58.0057      0.0469769        46.9769       -0.640404      0.0265801        26.5801
       3        0.500147         45.1884      0.0173138        17.3138          57.046      0.0461004        46.1004         0.29086      0.0263348        26.3347
       4        0.499818         44.8735      0.0171458        17.1458         58.0101      0.0469533        46.9533        0.496748      0.0265824        26.5824
       5        0.499682          44.598      0.0169865        16.9865         56.1282      0.0461493        46.1493       -0.553876      0.0266251        26.6251
       6        0.500323         44.3259      0.0170779        17.0779         57.9321      0.0467013        46.7013      -0.0909076      0.0268722        26.8722
       7        0.499944         45.5381      0.0170826        17.0826         56.7114      0.0458495        45.8495       -0.400327      0.0259763        25.9763
       8        0.499743         44.9699      0.0171741        17.1741         57.4989      0.0469318        46.9318        0.127322      0.0266029        26.6029
   total        0.499567         44.9621      0.0121294        17.1535         57.3299      0.0329523        46.6016        -0.10887      0.0187361        26.4968
