   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.486822         4.65013     0.00430555        4.30555         7038.05        1.12132        1121.32       -0.585604       0.116458        116.458
    init        0.486647         4.70831     0.00438594        4.38594         7038.34        1.11969        1119.69        0.254353       0.116972        116.972
  accept        0.500421         4.67502     0.00434333        4.34332         7044.67        1.12306        1123.06         1.02934       0.116468        116.468
  accept        0.499943         4.66529     0.00433475        4.33475         7047.56        1.11638        1116.38        0.859872       0.116992        116.992
  accept        0.500048         4.64645     0.00433419        4.33419         7023.95        1.11409        1114.09        0.240274       0.116644        116.644
       1        0.499796         4.67439     0.00437509        4.37509          7041.6        1.11989        1119.89        -0.37112       0.116906        116.906
       2        0.499752         4.66276     0.00433954        4.33953         7038.19        1.11902        1119.02        -0.52199        0.11779         117.79
       3        0.500439         4.62907      0.0043152        4.31519         7047.26         1.1215         1121.5        -0.62978       0.117012        117.012
       4        0.499457         4.71202     0.00436992        4.36992         7049.79        1.11862        1118.62       -0.228411       0.117215        117.215
       5        0.500129         4.65899     0.00431372        4.31372         7041.16        1.11394        1113.94        0.164031       0.116583        116.583
       6        0.500027         4.63603     0.00433656        4.33655         7035.25        1.11671        1116.71        0.678168       0.116392        116.392
       7        0.500129         4.66267     0.00434604        4.34604         7040.14        1.11055        1110.55       -0.165344       0.117131         117.13
       8        0.500127         4.68803     0.00436287        4.36287         7033.37        1.11939        1119.39       -0.949645       0.117191        117.191
   total        0.500042         4.66565     0.00307253        4.34521         7040.86       0.790161        1117.46       -0.262692      0.0827513        117.028
