   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.492243         7.02051     0.00635089        6.35089            3688       0.673909        673.909        -0.15672      0.0930337        93.0336
  accept        0.500191         6.91465     0.00624999        6.24999         3695.48       0.678584        678.584        -1.00202      0.0934847        93.4846
  accept        0.499845         6.88114      0.0062183        6.21829         3691.77       0.681395        681.394       -0.209463      0.0938731         93.873
       1        0.500062         7.00795      0.0062561         6.2561         3690.16       0.681319        681.319        -1.01321      0.0933674        93.3674
       2        0.500354         6.96796     0.00622752        6.22752         3683.85         0.6757          675.7       0.0544321      0.0933639        93.3638
       3        0.499657         7.03807     0.00627965        6.27965         3682.13       0.673772        673.771        0.719267      0.0930924        93.0923
       4        0.500185         6.94108     0.00623882        6.23882         3696.01       0.677062        677.061       -0.260239      0.0933932        93.3931
       5        0.500027          7.0353     0.00632265        6.32265         3692.79       0.679408        679.408       -0.397767       0.093428         93.428
       6        0.499885         6.95399     0.00627652        6.27652         3692.62       0.676577        676.576        0.763259      0.0931009        93.1008
       7        0.499861          7.0094     0.00628291         6.2829         3692.49       0.677358        677.358        0.445518      0.0934237        93.4236
       8         0.50002         7.01229     0.00630855        6.30855         3679.38       0.678775        678.775         0.36012      0.0935309        93.5308
   total        0.499986         6.99616     0.00443656        6.27424         3688.66       0.479019        677.435       0.0786669      0.0659924        93.3274
