   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.494372         7.82684     0.00699043        6.99042         3034.53       0.583001        583.001        0.733223      0.0876577        87.6577
    init        0.494085         8.03053     0.00711015        7.11015         3014.94       0.579281        579.281        0.486735      0.0866256        86.6256
    init        0.493817         7.88824     0.00700989        7.00989         3020.23       0.581509        581.509       -0.911033      0.0866373        86.6372
    init        0.494062          7.9267      0.0070372         7.0372         3022.46        0.58135         581.35       -0.325927      0.0865868        86.5868
    init        0.493705         7.91055     0.00701706        7.01705         3008.82       0.577304        577.304        0.604688      0.0871463        87.1463
    init        0.494257         7.90319     0.00705636        7.05636         3019.69       0.576884        576.883        -0.23433      0.0870777        87.0776
  accept        0.499993         7.85951      0.0070186         7.0186         3025.86       0.578674        578.674        0.186134      0.0875925        87.5924
       1        0.499833         7.84018     0.00694486        6.94485          3017.5       0.577042        577.041       -0.196338      0.0873227        87.3227
       2        0.499917         7.94288     0.00701255        7.01254         3027.62        0.58227         582.27       0.0328454       0.087054         87.054
       3        0.500379         8.00982     0.00712651         7.1265         3021.16       0.582331        582.331      0.00874017      0.0870545        87.0545
       4        0.500029         7.85494     0.00697242        6.97242         3024.62       0.578762        578.762        0.729308      0.0868182        86.8181
       5        0.499658         7.95777     0.00712705        7.12705         3021.86       0.580481        580.481       -0.877582      0.0873675        87.3674
       6        0.500028         7.92981     0.00709764        7.09763         3024.17        0.58071         580.71        0.966122       0.086787         86.787
       7        0.500013         7.97293     0.00702306        7.02305          3019.8       0.579372        579.372       -0.235395      0.0873787        87.3787
       8        0.500077         7.76123     0.00687882        6.87881         3028.62       0.581996        581.996       -0.598166      0.0876334        87.6333
   total        0.499613         7.90879     0.00496657        7.02378         3023.11       0.410344        580.313      -0.0118906      0.0616374        87.1685
