   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.478997         2.74863     0.00264925        2.64925         16971.2         2.2055         2205.5       -0.483948       0.157228        157.228
    init         0.47877         2.78201     0.00266903        2.66903         16953.1        2.18764        2187.64        0.629671       0.157377        157.377
    init        0.478765         2.75865      0.0026264         2.6264           16971        2.18758        2187.58       -0.960917       0.157703        157.703
    init        0.479131         2.74716     0.00263369        2.63369         16992.8        2.19693        2196.93        0.479048        0.15747         157.47
    init        0.478644         2.75859     0.00263875        2.63875           16954        2.19826        2198.26         1.07659       0.157809        157.809
    init        0.479306         2.78152     0.00265349        2.65349         16967.9        2.19807        2198.06        -1.23791        0.15714         157.14
    init        0.478819         2.74878     0.00261961        2.61961         16969.5        2.20142        2201.42         1.47613       0.157257        157.257
    init        0.478928         2.75159     0.00263658        2.63658         16962.5        2.20538        2205.38       -0.567865       0.156963        156.963
    init        0.479483         2.74215      0.0026267         2.6267         16983.9        2.19076        2190.76        -1.23257       0.157165        157.165
    init        0.478779         2.76104     0.00262926        2.62926         16965.1        2.20047        2200.47        0.575681       0.157158        157.158
    init        0.479098         2.75856     0.00263177        2.63177         16955.7        2.19652        2196.52        0.853301       0.157233        157.233
    init         0.47914         2.75265     0.00263869        2.63869           16968        2.19033        2190.33       -0.217649        0.15673         156.73
  accept        0.499605         2.73366     0.00263325        2.63325         16965.3        2.19383        2193.83        -1.17836       0.157193        157.193
  accept        0.500323         2.74077     0.00262885        2.62885         16982.8        2.19684        2196.84        0.697315       0.157547        157.547
  accept        0.499637         2.75823      0.0026486         2.6486         16967.9        2.19762        2197.62       -0.395523       0.156497        156.497
       1        0.500215         2.74501     0.00263295        2.63295         16992.2        2.19897        2198.97        0.793795       0.157307        157.307
       2        0.499643         2.78326     0.00267112        2.67112         16930.3        2.20178        2201.78       -0.331752       0.157417        157.417
       3        0.500062          2.7615     0.00263817        2.63817         16944.9        2.20488        2204.88         0.60819       0.157475        157.475
       4        0.500338         2.76425     0.00267153        2.67153         16984.8        2.19042        2190.42         1.22481       0.157691        157.691
       5        0.499792         2.74271     0.00261026        2.61026         16960.3        2.19673        2196.73       -0.975289       0.157644        157.644
       6        0.500137         2.78694     0.00267525        2.67525         16961.7        2.21108        2211.07       -0.148048       0.157199        157.199
       7        0.500181         2.72788     0.00261655        2.61654         16975.9        2.19635        2196.35       -0.957528       0.157764        157.764
       8        0.500177         2.74413     0.00264508        2.64508         16990.3        2.20419        2204.19        0.802693       0.157378        157.378
   total        0.500111         2.75628     0.00187015        2.64479         16967.4         1.5559        2200.38        0.121983       0.111349        157.471
