   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init         0.50551         50.4915     0.00622011        6.22011        -80.2234     0.00490989        4.90989       0.0102218     0.00890328        8.90327
  accept        0.499688         50.3493     0.00624029        6.24029        -80.2355     0.00406326        4.06326     -0.00552075     0.00892249        8.92248
       1        0.500053         50.4756     0.00620322        6.20321        -80.2644     0.00407761        4.07761      -0.0945171       0.008907        8.90699
       2        0.500266          50.492     0.00629697        6.29697        -80.1971     0.00407776        4.07776      -0.0836143     0.00901242        9.01241
       3         0.49969         50.3991     0.00622291         6.2229        -80.2231     0.00411496        4.11496       -0.004027     0.00899717        8.99717
       4        0.500387         50.6398     0.00618172        6.18172        -80.2577     0.00406661        4.06661       -0.117521     0.00902278        9.02278
       5        0.499875         50.4597     0.00623164        6.23164        -80.1857      0.0040934         4.0934      -0.0193192     0.00899534        8.99533
       6        0.499786         50.3303     0.00618923        6.18922        -80.2448     0.00405652        4.05652       -0.132784     0.00898308        8.98308
       7        0.500121         50.3879     0.00625737        6.25737         -80.266     0.00406778        4.06777     -0.00142868     0.00893171         8.9317
       8        0.499976         50.3818     0.00619388        6.19388        -80.2257     0.00408843        4.08842       0.0475521     0.00901497        9.01497
   total        0.500152         50.4453     0.00439996        6.22249        -80.2333     0.00288489        4.07986      -0.0520726     0.00635206        8.98316
