   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.502471         15.7047      0.0122308        12.2308         1023.32        0.25037         250.37         1.07771      0.0588953        58.8953
    init        0.502397         15.3923      0.0120518        12.0518         1023.01       0.251644        251.644       -0.166286      0.0593015        59.3014
  accept        0.500062           15.18      0.0118658        11.8658         1021.51        0.24919         249.19        0.496697      0.0588889        58.8889
  accept        0.500401         15.4187      0.0121289        12.1289         1024.61       0.249918        249.918         0.38512      0.0590318        59.0318
  accept        0.499519         15.6052      0.0121251        12.1251            1019       0.249961        249.961       -0.994943      0.0587025        58.7025
  accept        0.500213         15.7803      0.0122088        12.2088         1023.23       0.251287        251.287       -0.237625      0.0596256        59.6256
  accept        0.499875         15.4283      0.0120304        12.0304          1024.6       0.249482        249.482       -0.741162      0.0592812        59.2812
  accept        0.500015         15.7394      0.0122572        12.2572         1021.41       0.249311        249.311        0.243822      0.0586285        58.6285
  accept        0.499961         15.3937        0.01196        11.9599         1023.62       0.250623        250.623         0.26235      0.0592319        59.2319
  accept        0.499718          15.335      0.0119421        11.9421          1024.8       0.250782        250.782         1.54853       0.059867         59.867
  accept        0.500642         15.5549      0.0119961        11.9961         1023.44       0.249873        249.873       -0.644034      0.0593773        59.3773
  accept        0.499882         15.8082      0.0121489        12.1488         1024.12       0.250689        250.689       0.0801674      0.0594149        59.4148
       1        0.499823         15.3862      0.0118775        11.8775          1019.2       0.249037        249.036       0.0988576      0.0590745        59.0744
       2        0.499819         15.5395      0.0120658        12.0658         1019.79       0.248935        248.935        0.426302      0.0588252        58.8252
       3        0.499956         15.7273      0.0120278        12.0278         1019.35       0.248854        248.854        0.566186      0.0594117        59.4117
       4        0.500142          15.399      0.0119434        11.9434          1021.8       0.249131        249.131         0.91428      0.0593747        59.3747
       5        0.499986         15.6386      0.0121179        12.1179         1019.88       0.248983        248.983       -0.403814      0.0586776        58.6776
       6        0.500058         15.3574      0.0118933        11.8933         1024.25       0.249862        249.862        0.754396      0.0592481        59.2481
       7        0.500154         15.5761      0.0119627        11.9627         1024.94       0.252256        252.256       -0.273421      0.0594769        59.4768
       8        0.499662         15.2113      0.0119194        11.9194         1020.56       0.247755        247.755       -0.439513      0.0591591        59.1591
   total        0.500198         15.4793        0.00847        11.9784          1021.2       0.176332        249.371        0.211688      0.0418301        59.1566
