   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.477925         2.63731      0.0025264         2.5264         18512.7        2.34984        2349.84       0.0331433       0.161825        161.825
  accept        0.500278         2.59084     0.00249041        2.49041         18485.7        2.34799        2347.99       -0.733271       0.161675        161.675
  accept        0.500199         2.60229     0.00249972        2.49972         18489.2        2.35084        2350.84         1.60686       0.161982        161.982
  accept        0.499646          2.5947     0.00247831        2.47831         18491.4        2.35049        2350.49      -0.0874101       0.161352        161.352
       1         0.50003         2.60012     0.00248795        2.48795         18501.6        2.35364        2353.64        0.873865        0.16119         161.19
       2        0.500176         2.60905      0.0025018         2.5018         18506.4        2.34988        2349.88       -0.175406       0.162211        162.211
       3        0.499632         2.59834     0.00247521        2.47521         18514.8        2.35048        2350.48        0.875883       0.161754        161.754
       4        0.500349         2.61061     0.00249305        2.49305         18504.6        2.35373        2353.73         -1.1011       0.161345        161.344
       5        0.499603         2.61945     0.00252819        2.52819         18488.5        2.35453        2354.53         1.00642       0.161207        161.207
       6        0.500583         2.60313      0.0024855         2.4855         18523.3        2.35698        2356.98        0.293271       0.161914        161.914
       7        0.499514          2.6073     0.00249597        2.49597           18498        2.34935        2349.35        0.754281       0.161429        161.429
       8        0.500334         2.63297     0.00251487        2.51487         18508.5        2.34807        2348.07        -1.03138       0.161074        161.074
   total        0.500086         2.61015     0.00176653        2.49825         18504.8        1.66277        2351.51        0.207368       0.114216        161.526
