   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.510626         34.3432      0.0181888        18.1887         208.026      0.0832942        83.2941        0.323975      0.0354714        35.4714
    init        0.510797         34.3906      0.0182098        18.2098         210.018      0.0835878        83.5877        0.388252      0.0354887        35.4887
    init        0.510578          33.972       0.018099         18.099         209.456      0.0832182        83.2182        0.365042      0.0357796        35.7795
    init        0.510645         34.0559      0.0181292        18.1292         209.222      0.0829037        82.9037        -1.05556      0.0354971        35.4971
    init         0.51056         34.3842      0.0181108        18.1108         208.512      0.0837179        83.7179        0.517194      0.0357256        35.7256
    init        0.510612         34.3672      0.0180005        18.0005         209.095      0.0839048        83.9048        0.133696      0.0350503        35.0503
    init        0.510613          34.746      0.0181241        18.1241         210.057      0.0830256        83.0255       -0.699246      0.0352242        35.2242
    init        0.510536         33.7342      0.0180609        18.0609         210.538      0.0837864        83.7863       0.0690918      0.0356359        35.6358
  accept        0.500084         34.5035      0.0180194        18.0193         207.831      0.0833066        83.3065        0.755642       0.035319         35.319
  accept        0.500137         34.5579      0.0180283        18.0283         208.962      0.0831848        83.1847        0.107883      0.0355069        35.5069
  accept        0.499911         34.5302       0.017994         17.994         207.053      0.0830998        83.0997      -0.0753568      0.0352319        35.2319
       1         0.49976          33.912      0.0179045        17.9045         209.709      0.0830486        83.0485        0.834049      0.0354247        35.4247
       2        0.500061         34.8675      0.0179399        17.9399         207.516      0.0831715        83.1714      -0.0276006      0.0353662        35.3662
       3        0.500065         35.0373      0.0181232        18.1232         207.865      0.0829347        82.9347       -0.439516      0.0351675        35.1675
       4         0.50002         34.4321      0.0180538        18.0538         209.218      0.0829012        82.9011      -0.0375674      0.0350874        35.0873
       5        0.499819         34.5717      0.0179983        17.9982         207.002       0.082593         82.593        0.239833      0.0353225        35.3225
       6        0.500433         34.4789      0.0179241        17.9241         207.913      0.0826384        82.6384          1.4491      0.0351859        35.1859
       7          0.4995          34.736      0.0180876        18.0876         208.697      0.0831737        83.1737         -0.1968       0.035392         35.392
       8        0.500107         34.6401      0.0180516        18.0516         206.435      0.0829233        82.9233       -0.408257      0.0354672        35.4672
   total        0.500037         34.5844      0.0127374        18.0134         208.054      0.0586405        82.9301        0.173191      0.0249654        35.3064
