   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.524658         9.20302     0.00788565        7.88564         3038.73       0.554736        554.736        0.187418      0.0765194        76.5193
  accept         0.50005         9.28994     0.00798046        7.98046         3040.64       0.554011        554.011       -0.749223      0.0765374        76.5374
  accept        0.500088         9.54779     0.00806199        8.06199          3025.3       0.550677        550.677        0.284552      0.0767869        76.7868
  accept        0.500293         9.66101     0.00811601          8.116          3022.8       0.554989        554.989       -0.634257      0.0759643        75.9643
  accept        0.499839          9.2637     0.00807479        8.07479          3032.2        0.55483         554.83        -1.40105      0.0771511        77.1511
  accept        0.499737         9.61565     0.00812102        8.12101         3040.98       0.563525        563.525         0.34397      0.0767604        76.7603
  accept        0.500335         9.29643     0.00798469        7.98469         3015.68       0.546871        546.871       -0.649239      0.0762893        76.2892
  accept        0.499635         9.77717     0.00838621        8.38621         3023.35       0.552018        552.018       -0.450421      0.0764368        76.4368
  accept        0.500394         9.72589     0.00819271        8.19271         3023.63       0.555907        555.907         1.36404      0.0753156        75.3156
  accept        0.499784         9.68292     0.00814379        8.14379          3025.1       0.554722        554.722        -1.07698      0.0761916        76.1915
  accept        0.499899         9.46551     0.00800786        8.00785         3024.27       0.551918        551.917         2.18919      0.0770225        77.0224
  accept        0.499884         9.45168      0.0080995         8.0995         3031.45       0.554457        554.457        0.153436      0.0766972        76.6971
       1        0.500232         9.34176     0.00802433        8.02432         3030.49       0.555827        555.826       -0.266421      0.0771063        77.1063
       2         0.49982         9.49649     0.00821047        8.21047         3019.06       0.553134        553.133        -1.69842      0.0762195        76.2195
       3        0.500233         9.24191     0.00792846        7.92846         3029.62       0.549549        549.549         1.10728      0.0758994        75.8993
       4         0.49988         9.62706     0.00817287        8.17286          3015.7       0.558071         558.07       -0.041876      0.0763428        76.3428
       5        0.499982         9.37602     0.00797208        7.97208         3042.84       0.554049        554.049         1.59238      0.0762085        76.2085
       6        0.499825         9.52061     0.00820252        8.20251         3030.66        0.55901        559.009        0.675728      0.0770318        77.0318
       7        0.500048           9.494     0.00809054        8.09054         3025.43       0.555235        555.235        -1.80078      0.0765362        76.5362
       8        0.500165         9.47139     0.00813837        8.13836         3020.57       0.549917        549.917       -0.933296      0.0763687        76.3687
   total         0.50001         9.44619     0.00572343        8.09415         3026.82       0.392019        554.399       -0.171857      0.0540765        76.4757
