   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.502335         18.2913     0.00950815        2.43407        -1425.56       0.866104        221.721        0.535496      0.0361272         9.2485
    init        0.502319         18.1053      0.0105211        2.69338        -1419.21        1.12857        288.911       -0.154974      0.0381666        9.77057
    init        0.502014         18.6066     0.00796411         2.0388        -1407.98        1.36549        349.563        0.233685      0.0433916        11.1082
    init        0.502655         18.7413     0.00712332        1.82356        -1434.67       0.679226         173.88        0.374931      0.0346226        8.86332
    init         0.50235         18.3946     0.00613875        1.57151        -1430.92       0.844037        216.072        -0.81131      0.0478487        12.2492
    init         0.50354         18.2789     0.00780207        1.99731        -1428.94       0.915794        234.441        0.892104      0.0385531        9.86951
    init        0.502899           18.36     0.00983661        2.51815        -1429.44       0.813455        208.243       -0.159177      0.0367479        9.40739
    init        0.503082         18.2014     0.00985635        2.52321        -1427.56       0.908924        232.683         1.01071      0.0387536        9.92084
    init        0.502991         18.2855     0.00820738        2.10107        -1426.28       0.941164        240.936       -0.230116      0.0366007         9.3697
    init        0.502533         18.3148     0.00888297        2.27402        -1415.61        1.14415        292.901        0.333498      0.0371145        9.50123
    init        0.501724         19.1195      0.0152018        3.89162        -1418.71         1.1997         307.12       -0.613933      0.0374564        9.58877
    init        0.501572          18.734      0.0124624        3.19035        -1411.06        1.20096        307.445        0.694275      0.0398205         10.194
    init        0.502426         18.4857     0.00755067        1.93296        -1427.26       0.866231        221.754       -0.634299      0.0419646        10.7428
    init        0.502533         18.5044     0.00598307        1.53165        -1433.48       0.691753        177.087        0.602685      0.0400955        10.2644
    init        0.502655         18.5617     0.00591803        1.51501        -1425.93       0.939843        240.598       -0.484028      0.0361124        9.24471
    init        0.502609         18.8831     0.00923122        2.36318        -1426.88        1.02917        263.465         1.24068      0.0411388        10.5315
    init        0.503296          18.386     0.00574159        1.46984        -1433.38       0.763919        195.562        0.561431      0.0379895        9.72525
    init         0.50235         18.4607     0.00544631        1.39424        -1439.77       0.570441        146.032       -0.474562      0.0408314        10.4527
    init        0.502777         18.4882     0.00575304        1.47277        -1413.04        1.28808        329.745        0.681416      0.0385087        9.85816
    init        0.502762         19.3915      0.0203732        5.21549        -1423.78       0.718765        184.002        -1.44273       0.037502        9.60044
    init        0.502335         18.6389     0.00698941        1.78928        -1432.42       0.773444            198       -0.218949      0.0376466        9.63746
    init        0.502579         18.3148      0.0104353        2.67141        -1403.49        1.59106        407.308         1.24225      0.0473603        12.1241
    init        0.502136         18.4457     0.00605312        1.54959        -1426.13        1.01526        259.905        0.199522        0.04055        10.3807
    init        0.503204         18.2564     0.00930008         2.3808        -1421.61        1.20616        308.774       -0.520863      0.0385275        9.86296
    init        0.502686         18.3802     0.00586618        1.50173        -1436.51       0.682199        174.642       -0.884685      0.0408356        10.4538
    init        0.502991         18.3994     0.00791758        2.02689        -1423.74       0.960405        245.862        0.260949      0.0361244        9.24777
    init        0.503204         18.6384     0.00585595        1.49911        -1431.21       0.886667        226.985       0.0739964       0.035179        9.00575
       1        0.498856         18.5691     0.00520625        1.33279        -1455.55      0.0281376        7.20317         0.34118      0.0351215        8.99104
       2         0.50087         18.6667     0.00495461        1.26837        -1455.65      0.0278596          7.132        0.228856      0.0358202        9.16991
       3        0.499985          18.497      0.0049942        1.27851        -1455.28      0.0289313        7.40635         1.31626      0.0357518        9.15238
       4        0.499435         18.5499     0.00512556        1.31213        -1455.32      0.0291459         7.4613        0.383058      0.0349805        8.95493
       5         0.50032         18.4614     0.00513095        1.31351        -1455.31      0.0287515        7.36034        -1.65705      0.0414797        10.6187
       6        0.500687         18.6036     0.00516703        1.32275        -1455.57      0.0279672        7.15954        0.882996      0.0347339        8.89181
       7        0.498627         18.5877     0.00517077        1.32371         -1455.3      0.0279924        7.16599        0.589281      0.0366949        9.39382
       8        0.501312         18.6804     0.00508625        1.30207        -1455.71      0.0290901        7.44702        0.451727      0.0380789        9.74812
   total        0.501091         18.5765     0.00361479        1.30869        -1455.46      0.0201446         7.2931        0.315789      0.0260049        9.41475
