   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init         0.50293         16.4447     0.00913821        2.33937        -1828.52        1.72404        441.351       -0.983199      0.0375564        9.61437
    init        0.502731          16.355      0.0102902        2.63428        -1845.89        1.42991        366.055        0.538504      0.0408539        10.4585
    init        0.503922         16.6647     0.00681614        1.74492        -1818.27         1.9271        493.335         1.56598      0.0508012         13.005
    init         0.50296         16.4962      0.0074054        1.89577        -1856.54        1.38092        353.513        0.620732      0.0378322        9.68496
    init        0.504456          17.092      0.0120068        3.07372        -1832.65        1.81635        464.982       -0.772232      0.0341567        8.74406
    init        0.502853         16.8873     0.00637765        1.63266        -1843.67        1.47659        378.005        -1.15612      0.0355345        9.09676
    init        0.504227         16.7785     0.00692824        1.77362         -1849.6        1.31107        335.631        -1.10147      0.0445347        11.4008
    init        0.503754         16.9009     0.00622896         1.5946        -1859.25         1.0666        273.047        -0.24551      0.0355966        9.11266
    init        0.503448         16.8634     0.00733581        1.87795        -1840.14        1.55025         396.86        0.575357      0.0537637        13.7634
    init        0.502945         16.1645      0.0101945        2.60977        -1839.94         1.5517        397.232         1.00802      0.0399966         10.239
    init        0.502823         16.7643     0.00680314        1.74159         -1843.3        1.32745        339.826       -0.330625      0.0347558        8.89741
    init        0.503937         16.4926      0.0102879        2.63369        -1821.08        2.03925        522.044         1.17961      0.0411714        10.5398
    init        0.504486          16.283      0.0101533        2.59922        -1842.73        1.51729        388.422        0.438015      0.0385022        9.85648
    init        0.503113         16.8231     0.00472058        1.20846        -1864.75         1.0509        269.028        -1.72524      0.0467659         11.972
    init         0.50354         16.5397      0.0075985         1.9452        -1834.61        1.62067        414.889          1.4659      0.0356605        9.12902
    init        0.503174          16.406      0.0103551        2.65089         -1849.9        1.28121        327.986         3.33903      0.0536124        13.7247
    init        0.503433          16.293       0.010024        2.56612        -1815.79        2.11519        541.484         1.00853      0.0405362        10.3772
    init        0.503616         17.3593        0.01554         3.9782        -1842.69        1.44439        369.761       -0.173252      0.0354473        9.07445
    init        0.503113         16.5772      0.0097028         2.4839        -1851.99        1.32124        338.235        0.140839      0.0416446        10.6609
    init        0.502884         16.7743     0.00591515        1.51427         -1840.9        1.69179        433.096         1.67261      0.0371085         9.4997
    init        0.503754         16.4797     0.00823104        2.10713        -1820.05        2.04833        524.369         2.04733      0.0578159        14.8008
    init        0.505264         16.7303     0.00558467        1.42966        -1850.51        1.42049        363.643       -0.505962      0.0346712        8.87575
    init        0.503067         16.3611     0.00943052        2.41419        -1821.34        1.91008        488.977        -2.08913      0.0459614         11.766
    init         0.50415         16.4911     0.00919977        2.35512        -1857.68        1.15365        295.331       -0.535002      0.0353172        9.04115
    init        0.503738          16.911     0.00453805        1.16173        -1874.67       0.806188        206.383        -1.61898      0.0358195        9.16973
    init        0.504181         17.0845      0.0103087        2.63901        -1839.87        1.53959        394.132         1.48936      0.0385918        9.87942
    init        0.503265         16.6001     0.00838561         2.1467        -1833.58        1.84286        471.769         1.53792       0.065611        16.7963
    init        0.503815         16.4062     0.00953615        2.44123        -1839.99        1.63219        417.838        0.779533      0.0398621        10.2046
    init        0.504822         16.4935     0.00773031        1.97894        -1846.39        1.27512        326.429       -0.038822       0.044224        11.3212
       1        0.498154         16.8227     0.00471734        1.20763        -1896.57      0.0291922        7.47314       -0.427884       0.037306        9.55027
       2         0.50087         16.9585     0.00405415        1.03786        -1897.09      0.0295939        7.57599        0.522623      0.0347623        8.89907
       3        0.499649          16.678     0.00426796        1.09259        -1896.93      0.0292149        7.47896        0.554555      0.0331056        8.47498
       4        0.499741         16.8419     0.00396617        1.01533        -1896.64      0.0293975        7.52569       -0.755568      0.0362604         9.2826
       5        0.499588         16.8067     0.00444757        1.13857        -1896.65      0.0295393        7.56201        0.358409      0.0361805        9.26215
       6        0.500702         16.8143     0.00446938        1.14415        -1896.23      0.0296788        7.59773        -0.74021      0.0345503        8.84481
       7        0.499908         16.8378     0.00412488        1.05596         -1896.9      0.0302692        7.74886       -0.811505      0.0351823         9.0066
       8        0.499466         16.7587     0.00448814        1.14896        -1896.45      0.0314436         8.0495       -0.233535      0.0345241        8.83811
   total        0.499443         16.8148     0.00306531        1.10976        -1896.69      0.0210852        7.63362       -0.192257      0.0249753          9.042
