   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.530163         12.8911      0.0102832        10.2832         2395.04       0.441777        441.776        0.572603      0.0622785        62.2785
    init        0.530029         13.5716      0.0105605        10.5604         2393.04       0.459473        459.473         1.16649      0.0612976        61.2976
    init        0.530215         13.1591      0.0102926        10.2926         2405.33       0.454503        454.502         1.74839      0.0617107        61.7107
    init        0.530316         13.4516     0.00964545        9.64544         2404.31       0.465586        465.586        -1.49881      0.0623736        62.3736
    init        0.530306         12.5343      0.0100542        10.0542          2413.6       0.458655        458.655        0.580268      0.0643798        64.3797
    init          0.5304         13.2667       0.010305         10.305         2411.44       0.460437        460.437      -0.0167666      0.0616516        61.6516
  accept        0.499534         12.4262     0.00998147        9.98147         2396.79       0.439645        439.645         1.26444      0.0619812        61.9811
  accept        0.500046         12.8784     0.00974852        9.74851         2385.33       0.445365        445.365         3.53654      0.0618614        61.8614
  accept        0.500147         13.1562      0.0101035        10.1034         2395.67       0.438038        438.037        -2.50353      0.0623184        62.3184
  accept        0.500076         13.7943      0.0105204        10.5204         2406.62       0.441765        441.765         2.59682      0.0616084        61.6083
  accept        0.499913         13.7032      0.0106477        10.6477         2410.05        0.44043         440.43      -0.0590788      0.0618024        61.8024
       1        0.499971         12.4817      0.0100861        10.0861         2393.26        0.43901         439.01        -1.34645      0.0631444        63.1444
       2        0.499919         13.7081      0.0106155        10.6155         2396.95       0.444094        444.094       -0.230816      0.0617102        61.7102
       3          0.5004         13.4633      0.0104026        10.4026         2414.58       0.438253        438.253        -1.32986      0.0619605        61.9605
       4         0.49986         12.5561     0.00974979        9.74979         2406.42        0.44065         440.65        0.179299      0.0618273        61.8272
       5        0.499856          13.331      0.0104878        10.4878         2391.91       0.441748        441.747        0.755299      0.0619707        61.9707
       6        0.500058         12.5034      0.0100131        10.0131         2386.82       0.437723        437.723        -3.31053      0.0613984        61.3983
       7        0.500023         13.1837      0.0104751        10.4751         2401.16       0.443571         443.57       -0.901646      0.0607145        60.7145
       8        0.499847         12.0482     0.00988473        9.88472          2398.2       0.448704        448.704          2.4646      0.0620482        62.0481
   total        0.500001         12.9093     0.00723598        10.2332         2398.63       0.312406        441.809        -0.46753       0.043753        61.8761
