   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.535193         5.13122      0.0047489         4.7489         9040.15        1.28641        1286.41        -1.69136       0.106787        106.787
    init        0.535134         4.94365     0.00456182        4.56182         9053.39        1.30697        1306.97       -0.576689       0.108413        108.412
    init        0.535542         4.98816     0.00463267        4.63266         9031.96        1.28235        1282.35         -2.2019        0.10746         107.46
    init         0.53506         5.09399     0.00474542        4.74542         9041.78        1.28939        1289.39        -1.64355       0.107059        107.059
    init        0.535035         5.15166     0.00478961        4.78961         9029.33        1.29332        1293.32        -2.68861       0.106347        106.347
    init        0.535278         5.22983     0.00489038        4.89038         9028.28        1.29206        1292.06         1.85847        0.10719         107.19
    init        0.535247         5.06394      0.0047135        4.71349         9043.23        1.29643        1296.43        0.227344       0.107287        107.287
  accept        0.499963         4.93487     0.00451601        4.51601         9046.17        1.29811        1298.11       -0.279626         0.1069          106.9
       1        0.499988          5.2349     0.00480399        4.80399         9045.12        1.27933        1279.33         1.16399       0.107219        107.219
       2        0.499907         5.05136     0.00458821         4.5882         9031.16        1.27673        1276.73         2.05119       0.107029        107.029
       3        0.500074         5.03001     0.00458216        4.58216         9011.64        1.27296        1272.96       0.0340489       0.106415        106.415
       4        0.500033         4.99393      0.0046083        4.60829         9017.56        1.26622        1266.22        -1.63702       0.107233        107.233
       5        0.500084         5.22542     0.00473711         4.7371         9011.14        1.27457        1274.57         1.23705       0.105793        105.793
       6        0.499837         5.25312     0.00478274        4.78273         9026.86        1.27474        1274.74         1.52574       0.106889        106.889
       7        0.499813         5.22426     0.00480717        4.80717         9043.09         1.3013         1301.3         1.36538       0.107607        107.606
       8        0.500107         5.14327     0.00475516        4.75515         9026.08        1.27998        1279.98        -2.23562       0.106097        106.097
   total        0.499771         5.14458     0.00333025        4.70968          9026.5        0.90395        1278.38        0.441035      0.0755203        106.802
