   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.535571         4.12243     0.00384906        3.84906         11937.1        1.63126        1631.26       -0.249512       0.120395        120.395
  accept        0.500522         4.07436     0.00383691        3.83691         11902.2         1.5982         1598.2      -0.0468915       0.121257        121.257
       1        0.499723         4.17837     0.00388802        3.88801         11928.6        1.61202        1612.02        0.502144       0.121279        121.279
       2        0.500011         4.13606     0.00390591        3.90591         11900.4        1.60953        1609.53         3.23459       0.120194        120.194
       3        0.500022         4.20255     0.00399709        3.99709           11927        1.60568        1605.68        -1.78253       0.119958        119.958
       4        0.500012         4.05379      0.0037809         3.7809           11958        1.59376        1593.76       -0.797867       0.119921        119.921
       5        0.499891         4.11781     0.00380502        3.80502         11952.1        1.60034        1600.34       -0.376983       0.120155        120.155
       6        0.500184         4.12722     0.00388227        3.88227         11951.8        1.61271        1612.71         0.79733       0.119807        119.807
       7         0.49992         4.13568     0.00383044        3.83044           11941         1.6024         1602.4        0.512842       0.121281        121.281
       8        0.500069         4.13105     0.00385875        3.85875         11927.2        1.62205        1622.05       -0.277766       0.120433        120.433
   total        0.500049          4.1354     0.00273621        3.86959         11935.8        1.13681        1607.69        0.250863      0.0851225        120.381
