   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.519909         17.2107     0.00687863        6.87862         109.342       0.226432        226.432       -0.754884      0.0366851        36.6851
    init        0.519779         17.2417     0.00714135        7.14135         113.738       0.218237        218.237        -1.12523      0.0368063        36.8063
    init        0.519867         17.6318     0.00725441        7.25441         114.468       0.195453        195.453        -0.91345      0.0364663        36.4663
    init        0.519874         17.0534     0.00698172        6.98172         117.835       0.198256        198.256         1.28166      0.0361349        36.1349
    init        0.519404         17.1382     0.00699937        6.99936         111.844        0.19788         197.88      -0.0977908      0.0366999        36.6998
  accept        0.500376           17.27     0.00665409        6.65409         107.524        0.16757         167.57       -0.502115      0.0359576        35.9576
  accept         0.50011         17.6161     0.00727692        7.27692         115.277       0.169103        169.103        0.931596      0.0370857        37.0857
  accept        0.499694          17.156     0.00671859        6.71859         103.463       0.167749        167.749       0.0108766      0.0379275        37.9274
       1        0.500141         17.3346     0.00699584        6.99584         109.631        0.17014        170.139         1.77646      0.0353716        35.3716
       2        0.500093         17.5712     0.00753197        7.53197         112.502       0.171025        171.025         2.07475      0.0346668        34.6668
       3        0.500169         17.0726     0.00675013        6.75013         113.252       0.167402        167.402         1.16854       0.037372         37.372
       4        0.499871         17.0783      0.0066826        6.68259         107.862        0.16652         166.52         1.82902      0.0372151        37.2151
       5        0.500222         17.7276     0.00692523        6.92522         116.305       0.173762        173.762         1.19003      0.0356645        35.6645
       6        0.499383         17.6475     0.00694602        6.94602         112.175       0.167691        167.691        -0.78519      0.0363122        36.3122
       7        0.500228         17.8639     0.00744343        7.44342         110.421       0.166003        166.003         1.08915      0.0367017        36.7017
       8        0.499871         17.5865     0.00690392        6.90392         100.185       0.163845        163.845       -0.554726      0.0359205        35.9205
   total        0.500062         17.4852     0.00497357         7.0337         110.295       0.119077          168.4        0.973737      0.0255811        36.1772
