   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.533995         6.71421     0.00591668        5.91668         6453.51       0.965541        965.541         2.51546      0.0941433        94.1432
    init        0.534124         6.47944     0.00582678        5.82677         6449.59       0.967763        967.762        0.891951       0.093742         93.742
    init         0.53406         6.51326     0.00587647        5.87647         6439.35       0.969513        969.512        0.517511      0.0917428        91.7428
    init        0.534091         6.51702     0.00594555        5.94554         6450.63       0.976683        976.682       -0.535011      0.0924865        92.4865
    init        0.534128         6.56409     0.00597512        5.97511         6448.21       0.992592        992.592         1.03117      0.0927853        92.7852
    init        0.533822         6.46516     0.00609484        6.09484         6453.75       0.991181        991.181         2.19685      0.0927573        92.7572
    init         0.53408         6.46879     0.00581732        5.81732         6451.55        0.98501        985.009         3.35862      0.0930456        93.0455
    init         0.53402         6.79328     0.00616303        6.16303         6435.14       0.967155        967.154        -2.20373      0.0917492        91.7491
    init        0.534146         6.23628      0.0055851        5.58509         6456.12       0.976085        976.084       -0.656048      0.0941082        94.1082
    init        0.534185         6.35153     0.00574254        5.74253         6450.96       0.989237        989.237        0.871685      0.0918145        91.8145
    init        0.534165         6.33375     0.00568454        5.68454         6439.94       0.974579        974.578         1.21451      0.0935653        93.5653
    init        0.534129         6.36344     0.00580122        5.80122          6456.6       0.968049        968.048         2.22025      0.0923478        92.3478
    init        0.533763         6.40785     0.00590329        5.90328         6422.98       0.964401        964.401         -1.3663      0.0936032        93.6031
    init        0.534165         6.61098     0.00590787        5.90787         6441.02       0.980315        980.315         2.70289      0.0930639        93.0639
    init        0.534036          6.9071      0.0060459         6.0459         6413.03       0.950879        950.879        -1.52481      0.0918875        91.8875
    init        0.534148         6.35017     0.00582071         5.8207         6448.48       0.970566        970.565          2.0038      0.0921188        92.1188
    init        0.533994          6.5308     0.00579776        5.79775         6460.25       0.980523        980.522       0.0823128      0.0937739        93.7739
  accept        0.500001         6.24664     0.00563126        5.63126         6457.95       0.982705        982.705         1.18414      0.0919951         91.995
  accept        0.500192         6.42399     0.00579061         5.7906         6462.53       0.970534        970.533         1.13645      0.0936868        93.6867
  accept        0.499713         6.59601     0.00575448        5.75448         6446.66       0.965484        965.484       -0.616035      0.0934861         93.486
  accept        0.500588         6.46221     0.00576205        5.76204         6457.96       0.974211        974.211       -0.758111      0.0945557        94.5556
  accept        0.499322          6.4631     0.00575025        5.75025         6454.09       0.973656        973.655       -0.771124       0.092113         92.113
  accept        0.500251         6.42409     0.00585643        5.85642            6453       0.965128        965.127      -0.0133128      0.0943207        94.3207
       1        0.500065          6.7519     0.00609034        6.09034         6454.03       0.968774        968.774         1.14181      0.0926483        92.6482
       2        0.499755         6.40429     0.00587364        5.87364         6449.74       0.967626        967.626         1.85826      0.0924022        92.4022
       3        0.500085         6.50165     0.00590225        5.90225         6426.24       0.971772        971.772        -3.53986      0.0923102        92.3101
       4        0.500025         6.36838       0.005721          5.721         6442.47       0.972179        972.178        -1.88997      0.0928683        92.8683
       5        0.499897         6.58556     0.00588401        5.88401          6451.9        0.97488        974.879        -2.21922      0.0940407        94.0407
       6        0.500295         6.43619     0.00560157        5.60157         6449.86        0.97618        976.179         -2.3844      0.0928995        92.8994
       7        0.499876         6.39739     0.00571286        5.71286         6466.51        0.96955         969.55       -0.957265      0.0938528        93.8527
       8        0.500086         6.25988     0.00559013        5.59012         6440.95       0.969707        969.706       -0.353109      0.0920929        92.0928
   total        0.500154         6.46309     0.00410207        5.80121         6447.78       0.686963        971.512        -1.04785      0.0656832          92.89
