   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.531502          11.435     0.00908889        9.08889         3267.95        0.55782         557.82       -0.912813      0.0693608        69.3608
    init        0.531571         10.5554     0.00872082        8.72082         3268.39       0.568816        568.816         1.72817      0.0702071        70.2071
    init        0.531634         10.4854     0.00858663        8.58662         3264.24       0.571134        571.134         1.16092      0.0702686        70.2686
    init        0.531373         10.8993     0.00885912        8.85912         3265.17       0.568389        568.389         1.56839      0.0715376        71.5376
    init        0.531526         10.8153     0.00877694        8.77693         3279.57       0.557769        557.769       -0.767728      0.0702499        70.2498
    init        0.531405         10.4386     0.00838464        8.38463         3261.14       0.561319        561.319         1.58847      0.0709533        70.9533
    init         0.53139         10.2535     0.00827576        8.27575         3259.25       0.585854        585.854         1.37684      0.0711751        71.1751
    init        0.531515         10.1136     0.00878484        8.78483         3266.65       0.576023        576.023        -1.53503       0.069719        69.7189
    init        0.531797         10.2727      0.0088327         8.8327         3278.72       0.571254        571.253        0.222826      0.0705029        70.5029
    init        0.531482          10.271     0.00838847        8.38846          3263.1       0.553679        553.679         2.22991      0.0701983        70.1983
    init        0.531599         10.7052     0.00910317        9.10317         3263.06       0.591584        591.584         -2.3481      0.0694179        69.4179
    init        0.531669         9.97711     0.00840253        8.40252         3269.91        0.57151        571.509      -0.0062059      0.0708993        70.8992
  accept        0.499784         10.2813     0.00852561        8.52561         3267.23       0.551081         551.08         2.37657      0.0688254        68.8254
  accept        0.500188          10.176     0.00847016        8.47016         3284.21       0.559258        559.258       0.0288845      0.0711399        71.1398
       1        0.499759         11.0431     0.00897382        8.97382         3277.93       0.557245        557.244         -1.7709       0.070306         70.306
       2        0.500343         10.9322     0.00909606        9.09605         3273.68       0.555867        555.867        0.823048      0.0690896        69.0896
       3        0.499847          10.414     0.00835514        8.35513         3264.48       0.557964        557.963       -0.541439      0.0718957        71.8957
       4        0.499849         10.6294     0.00867199        8.67198         3266.91        0.55219         552.19       -0.369067      0.0698532        69.8531
       5         0.50033         10.9484      0.0085751        8.57509         3254.41        0.56328        563.279         3.80968      0.0703559        70.3558
       6        0.499897         10.9029     0.00855732        8.55732         3263.91       0.553859        553.859         2.63841       0.070502         70.502
       7        0.500058         10.7748     0.00894738        8.94737         3286.67       0.561086        561.086       -0.130361      0.0705393        70.5393
       8        0.499552         11.3012     0.00923894        9.23893         3263.49       0.559865        559.865        -1.33298      0.0700007        70.0007
   total        0.500348         10.8679     0.00622967        8.81008         3268.86         0.3944        557.765         0.38341      0.0497422        70.3461
