   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.536642         3.29519     0.00316967        3.16967           16895        2.12994        2129.94        -1.06795       0.138621        138.621
    init        0.536726         3.27307     0.00311205        3.11204         16897.2        2.14692        2146.92        -2.44524       0.139407        139.406
    init        0.536815         3.29776     0.00310104        3.10104         16871.3        2.14305        2143.05         1.33588       0.139725        139.725
    init        0.536675         3.21813     0.00302943        3.02943         16895.8        2.16073        2160.73         2.70963       0.137924        137.924
    init        0.536618         3.24281      0.0031077         3.1077         16888.5        2.12614        2126.14        0.675839       0.137772        137.772
    init        0.536842         3.18462     0.00309586        3.09586         16935.3        2.14222        2142.21       -0.198135       0.139672        139.672
  accept         0.50008         3.30392       0.003162        3.16199         16880.9        2.12297        2122.97        0.144987       0.139692        139.692
       1        0.499795         3.31586     0.00311682        3.11682         16888.9        2.11718        2117.18        -1.27312       0.139537        139.537
       2        0.499988         3.26443     0.00315502        3.15502         16881.8         2.1261         2126.1      -0.0216602       0.138186        138.186
       3        0.499892         3.32426      0.0031537         3.1537         16893.8         2.1075         2107.5        -1.19549       0.139167        139.167
       4         0.50052         3.13733     0.00298868        2.98868         16902.4        2.13072        2130.72        -2.42716       0.138973        138.973
       5        0.499402         3.32993     0.00316913        3.16913         16873.8        2.14142        2141.42        0.250474       0.138315        138.315
       6        0.500293         3.37181     0.00317303        3.17302         16875.3         2.1225        2122.49       0.0972504       0.138153        138.153
       7        0.499841         3.17322     0.00305244        3.05244         16924.9        2.14198        2141.97        0.952912       0.139562        139.562
       8        0.500161         3.23645     0.00305837        3.05837         16872.5        2.11936        2119.36         1.96037       0.138533        138.533
   total        0.499791         3.26917     0.00219922        3.11016         16889.3        1.50307        2125.66       -0.201092      0.0981385        138.789
