   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.534768         5.71779     0.00521222        5.21222         7698.32         1.1278         1127.8         0.77467       0.101351        101.351
    init        0.534506         5.76194     0.00519097        5.19097         7676.65        1.12162        1121.62       -0.593628       0.100432        100.432
    init        0.534585         5.41227     0.00505126        5.05125         7703.36        1.12012        1120.12         2.63818       0.100242        100.242
    init        0.534634         5.62007     0.00502573        5.02573          7704.8        1.13544        1135.44        -1.96111       0.100173        100.173
    init        0.534545         5.75003     0.00517594        5.17594         7688.47        1.13266        1132.66         1.62615       0.100433        100.433
    init        0.534613         5.50262     0.00515855        5.15855         7697.15        1.11457        1114.57       -0.037679       0.099812        99.8119
  accept        0.500116         5.63988     0.00523885        5.23885         7675.33        1.11622        1116.22         1.27225      0.0994316        99.4315
  accept        0.499783         5.68576     0.00518629        5.18629         7686.53        1.11538        1115.38        0.266748      0.0999905        99.9905
       1         0.50015         5.60896     0.00511281         5.1128         7687.75        1.12808        1128.08       -0.482814      0.0996729        99.6729
       2        0.499903         5.78903     0.00523828        5.23828         7704.05        1.13803        1138.03         3.39379       0.101089        101.089
       3        0.499933         5.70275     0.00519722        5.19721         7661.36        1.11765        1117.65        -1.79764       0.099798         99.798
       4         0.50022         5.87086       0.005444          5.444         7687.79        1.12882        1128.82       -0.397257       0.101385        101.385
       5        0.499745         5.71835     0.00513136        5.13136         7654.45        1.11722        1117.22         3.08622       0.100046        100.046
       6        0.500317         5.96886     0.00539972        5.39972         7689.37        1.12601        1126.01         2.01035       0.101008        101.008
       7        0.499789         5.68993     0.00506354        5.06354         7673.84        1.11786        1117.86        -1.96459       0.101015        101.015
       8        0.499809         5.85088     0.00544374        5.44374          7707.9        1.12679        1126.79        0.336232      0.0994539        99.4538
   total        0.500136           5.775     0.00371732        5.25708         7683.27       0.795603        1125.15        0.508159      0.0710379        100.463
