   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.536101         3.78436     0.00357755        3.57754         13506.9        1.77737        1777.37        -1.99328       0.126307        126.307
    init        0.536125         3.84342     0.00359503        3.59503         13514.9        1.78601        1786.01        -2.02244       0.126692        126.692
    init         0.53598         3.82897     0.00357539        3.57539           13534        1.80013        1800.13        -1.34785       0.126862        126.862
    init        0.535963         3.85838     0.00363724        3.63724         13514.3        1.78695        1786.95        0.455418       0.127777        127.777
    init        0.536262         3.83953     0.00360023        3.60022         13505.6        1.77269        1772.69        0.965859       0.126237        126.237
    init        0.536247         3.75696     0.00356488        3.56488         13518.2        1.79004        1790.04         1.84485       0.127691         127.69
    init         0.53623         3.79586     0.00359387        3.59387         13505.4        1.78919        1789.19        -1.80636       0.125858        125.858
    init        0.536093          3.8363     0.00358172        3.58172         13491.1        1.79927        1799.27         1.55959       0.126909        126.909
    init        0.536136         3.82024     0.00370068        3.70068         13520.7        1.77385        1773.85        -1.22894       0.125912        125.912
    init        0.535919         3.77138     0.00353755        3.53755         13469.2        1.78649        1786.49        -1.87932       0.126205        126.205
    init        0.536187         3.80798     0.00355859        3.55859         13485.4        1.79442        1794.42         1.38233       0.126051        126.051
    init        0.535989         3.83055     0.00360036        3.60035         13468.7        1.77377        1773.77         1.22771       0.126031        126.031
    init        0.536118         3.81171      0.0035906         3.5906         13533.3        1.78185        1781.85       -0.939154       0.127465        127.465
    init        0.536176          3.9001     0.00367185        3.67184         13492.5        1.79169        1791.69        0.671196       0.127136        127.136
    init        0.536131          3.8388     0.00360344        3.60343         13510.4          1.798           1798       -0.619369       0.126477        126.477
    init        0.535932         3.80868     0.00365829        3.65828         13495.2         1.7942        1794.19       -0.213751       0.127629        127.629
  accept        0.500387         3.84541     0.00357919        3.57918         13551.3        1.79817        1798.17        -0.92501       0.127087        127.087
  accept        0.499801          3.7586     0.00353548        3.53548         13529.6        1.78193        1781.93        0.412528       0.126797        126.797
  accept        0.499988         3.75729     0.00356279        3.56279         13520.2        1.79259        1792.59       -0.214683        0.12716        127.159
       1        0.500112         3.75467     0.00349904        3.49904         13532.7         1.7818         1781.8        0.362371       0.126668        126.668
       2        0.500123         3.80322      0.0036856         3.6856         13511.1         1.7821         1782.1         2.08967       0.126274        126.274
       3        0.499774         3.71715     0.00351777        3.51777         13499.3        1.77168        1771.68         2.54641       0.126354        126.354
       4        0.500153          3.7678     0.00359333        3.59333         13516.2        1.77664        1776.64        0.593963       0.126562        126.562
       5         0.49992         3.81026     0.00356269        3.56269         13508.8        1.76055        1760.55        0.871955       0.126544        126.543
       6        0.499928         3.77727      0.0035468        3.54679         13497.5        1.77778        1777.78        0.193766       0.124907        124.907
       7        0.500149         3.80257     0.00361304        3.61304         13511.6         1.7842         1784.2         3.53559       0.126439        126.439
       8        0.499751         3.87919     0.00362096        3.62096         13492.7        1.78373        1783.73       -0.963459       0.125897        125.897
   total        0.500336         3.78921     0.00253203        3.58082         13508.9        1.25681        1777.39         1.15866      0.0892386        126.202
