   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.503911          16.248     0.00291929        2.91929        -624.151      0.0801471        80.1471       -0.269709      0.0183217        18.3216
    init        0.504271         16.3819      0.0029662         2.9662        -623.023       0.130786        130.786       -0.580508      0.0189107        18.9107
    init        0.504249         16.4312     0.00305355        3.05355        -623.622       0.079715         79.715       -0.512917      0.0182954        18.2953
    init        0.504263         16.2842      0.0030046         3.0046        -621.782       0.146793        146.793      -0.0709091       0.019136         19.136
    init        0.504144         16.5226     0.00344318        3.44317         -622.18       0.104618        104.618       -0.682993      0.0182753        18.2753
    init        0.504087         16.3992     0.00307469        3.07469         -622.72       0.129365        129.365         0.32471      0.0187274        18.7274
    init        0.504064         16.1648     0.00283852        2.83852        -624.411      0.0841463        84.1462        0.860099      0.0188083        18.8083
    init        0.504177         16.1675     0.00303301          3.033        -621.951        0.13759         137.59      -0.0150108      0.0188969        18.8969
  accept        0.500183          16.181     0.00295191        2.95191        -627.824      0.0366434        36.6434        0.397507      0.0184464        18.4463
  accept        0.499644         16.3082     0.00296976        2.96976        -628.579      0.0364682        36.4682        0.975715      0.0182269        18.2269
  accept        0.500251         16.1646     0.00292492        2.92492        -627.111      0.0366418        36.6418        0.233523      0.0186562        18.6562
  accept        0.499913         16.3378     0.00292186        2.92186        -626.355      0.0368593        36.8593       -0.308985      0.0186977        18.6976
  accept        0.499935         16.1215     0.00288095        2.88095        -627.975      0.0367072        36.7072        0.552308       0.018533         18.533
  accept         0.50005         16.4587     0.00289714        2.89714         -628.46      0.0361925        36.1924       -0.116042      0.0185846        18.5846
  accept        0.500043         16.2477     0.00303427        3.03427        -626.365      0.0358988        35.8987        0.855019      0.0186763        18.6763
  accept        0.499909         16.3419     0.00296964        2.96964         -626.54      0.0375222        37.5222       -0.642871      0.0187601        18.7601
  accept        0.500188         16.3207     0.00281685        2.81685        -627.577      0.0358123        35.8123       -0.209102      0.0184649        18.4649
  accept        0.499618         16.3417     0.00286894        2.86893        -627.256      0.0372212        37.2211       -0.322829       0.018137         18.137
  accept        0.500478         16.3317     0.00286292        2.86292        -625.692       0.037049         37.049       -0.138922      0.0188469        18.8469
  accept        0.499457         16.2308     0.00293878        2.93878        -626.902      0.0366311        36.6311        0.238257      0.0186393        18.6393
  accept        0.500313         16.3042     0.00291201        2.91201         -627.18       0.036368         36.368       0.0412103       0.018203        18.2029
       1        0.499851         16.1342     0.00281858        2.81858        -626.652      0.0364828        36.4828       0.0642001      0.0182598        18.2598
       2        0.500257         16.2959     0.00283263        2.83263        -627.265       0.036873        36.8729      -0.0335298      0.0182246        18.2245
       3        0.499825         16.1515     0.00295958        2.95958        -625.852      0.0373148        37.3148       0.0322897      0.0179939        17.9939
       4        0.499872         16.2977     0.00301122        3.01122        -625.975      0.0368522        36.8522        -1.11699      0.0183897        18.3897
       5        0.500163         16.1916     0.00285363        2.85363        -628.298      0.0360908        36.0907        0.120233      0.0186561        18.6561
       6        0.499896         16.2904     0.00292588        2.92588         -627.23      0.0361044        36.1044        -1.12234      0.0186786        18.6786
       7        0.499974         16.2645     0.00284974        2.84974         -626.07      0.0369675        36.9675        -1.00033      0.0186786        18.6786
       8        0.500354          16.329     0.00281176        2.81176        -626.913      0.0367637        36.7637      -0.0258314      0.0183147        18.3147
   total        0.499862         16.2443     0.00203971        2.88458        -626.781      0.0259474        36.6951       -0.385138      0.0130174        18.4094
