   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init         0.51373          16.471      0.0047661         4.7661        -339.397       0.146717        146.717        0.330279      0.0273785        27.3784
    init        0.513544         16.2972     0.00462552        4.62552        -342.061       0.192662        192.662        0.857784      0.0281713        28.1713
    init         0.51352         16.3341     0.00480128        4.80128        -342.034       0.149981        149.981        0.340413      0.0278266        27.8266
    init        0.513378         16.6351     0.00481543        4.81543         -338.38       0.133411        133.411        0.964134      0.0282595        28.2595
    init         0.51379         16.5702     0.00458114        4.58113        -343.387       0.129284        129.284       -0.817265      0.0278089        27.8089
    init        0.513684         16.3915     0.00470929        4.70929        -343.245       0.133634        133.634         1.86453      0.0274245        27.4245
    init        0.513712         16.9139     0.00473311        4.73311        -339.564       0.128278        128.278        0.576623         0.0275           27.5
    init        0.513615         16.6278     0.00470628        4.70628        -344.211       0.150176        150.176       -0.412822       0.027662         27.662
    init        0.513506         16.7264     0.00464537        4.64537        -343.273       0.151608        151.608       -0.968348      0.0284422        28.4422
    init        0.513557          16.517     0.00464875        4.64874        -343.167       0.143766        143.766        0.865974      0.0276005        27.6005
    init        0.513663         16.5879     0.00451904        4.51904        -347.853        0.14902         149.02        -1.70374      0.0270371        27.0371
    init        0.513633         16.6795     0.00467754        4.67754        -344.903       0.153041        153.041       -0.183682      0.0269905        26.9904
    init         0.51356         16.3787     0.00480782        4.80782        -343.454       0.124421        124.421        0.914942       0.027711         27.711
    init        0.513438         16.6861     0.00448623        4.48623        -343.478       0.131864        131.864       -0.135124      0.0286123        28.6123
    init        0.513587         16.6163     0.00461562        4.61562        -346.173        0.15343         153.43        0.345574      0.0264465        26.4465
    init        0.513512         16.4909     0.00465497        4.65497        -344.707        0.14566         145.66       -0.409877      0.0276618        27.6618
    init        0.513615         16.4566     0.00469586        4.69586         -339.36       0.181403        181.403       -0.622732      0.0276299        27.6299
    init        0.513594         16.6579     0.00467535        4.67535        -344.409       0.168588        168.588       -0.110118      0.0271777        27.1776
    init        0.513835         16.7051     0.00482116        4.82116        -343.475       0.133856        133.856      -0.0344927      0.0273808        27.3808
  accept         0.49981         16.2364     0.00454776        4.54776        -346.109      0.0870226        87.0226         1.00023      0.0281745        28.1745
  accept        0.499968         16.5973     0.00456006        4.56006        -350.591      0.0888844        88.8843         1.06976      0.0271484        27.1484
  accept        0.499949          16.741     0.00470311        4.70311         -346.36      0.0874406        87.4406        0.126039      0.0275798        27.5798
  accept        0.500154         16.8798     0.00470587        4.70587        -345.647      0.0881025        88.1025       -0.137022      0.0275804        27.5804
  accept        0.499746         16.6266     0.00469496        4.69495        -348.314      0.0867146        86.7145        0.732106      0.0277702        27.7702
  accept        0.500287         16.3983     0.00452944        4.52944        -350.496      0.0866015        86.6014       0.0479003      0.0276275        27.6275
       1        0.499793         16.7835     0.00467532        4.67531        -349.434      0.0870212        87.0211        0.969526      0.0272871        27.2871
       2        0.499944         16.5827     0.00446605        4.46604        -349.452       0.087192        87.1919        0.749598      0.0281445        28.1444
       3        0.500294         16.2061     0.00452727        4.52727        -350.239      0.0855525        85.5525       -0.376893      0.0274442        27.4442
       4        0.499683         16.3741     0.00462572        4.62572        -348.868      0.0857509        85.7508       -0.895788      0.0280072        28.0072
       5        0.500214          16.784     0.00472582        4.72582        -346.751      0.0874238        87.4237        -1.45646      0.0271742        27.1742
       6         0.49987         16.6698     0.00468859        4.68858        -348.438      0.0871044        87.1043       -0.452964      0.0272137        27.2136
       7        0.500061         16.6705     0.00475975        4.75975         -345.53      0.0863825        86.3825        0.919774      0.0277067        27.7067
       8        0.500047         16.3969      0.0044885        4.48849        -348.195      0.0862629        86.2629       -0.317187      0.0279955        27.9955
   total        0.499982         16.5586     0.00327039        4.62504        -348.361      0.0612312        86.5939       -0.107741      0.0195437        27.6389
