   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init         0.53674         2.86931     0.00275833        2.75833         20545.4        2.48388        2483.88        -1.39104       0.149137        149.137
    init        0.537015         2.85443     0.00273657        2.73657         20563.2        2.50621        2506.21         2.56471       0.149782        149.782
    init        0.536821         2.85639     0.00270049        2.70049         20558.6        2.50548        2505.48         -1.7273       0.149348        149.348
    init        0.537069         2.84156     0.00271248        2.71247         20581.4        2.50306        2503.06       -0.516688       0.150184        150.184
    init        0.536826         2.83852     0.00273348        2.73348         20494.1        2.51226        2512.26        0.628339       0.148385        148.385
    init        0.536908         2.76643     0.00265593        2.65592         20556.8        2.49735        2497.35        0.211366       0.151286        151.286
  accept        0.499892          2.7964     0.00265873        2.65873         20504.7        2.47783        2477.83        0.356102       0.150518        150.518
       1        0.500302         2.81244     0.00272109        2.72109         20540.1        2.51386        2513.86         -1.1214       0.149476        149.475
       2        0.500088         2.85467     0.00271135        2.71135         20559.4        2.48746        2487.46        -1.02125       0.150649        150.649
       3        0.499888         2.84049     0.00271651        2.71651         20579.7         2.4805         2480.5       -0.343665       0.150143        150.143
       4        0.499747         2.82643     0.00274673        2.74672           20545        2.49684        2496.84        -2.93147       0.149256        149.256
       5        0.500111          2.8279     0.00272923        2.72923         20584.8        2.48159        2481.59        -3.46365       0.149671         149.67
       6        0.500236         2.79086     0.00263949        2.63949         20589.4        2.48569        2485.68       -0.291825       0.149512        149.512
       7        0.500151          2.8081     0.00268667        2.68667         20609.2        2.48757        2487.57        -1.59412       0.149459        149.459
       8        0.499934         2.82466       0.002689          2.689         20560.4        2.48025        2480.25      -0.0733278       0.150203        150.203
   total        0.500093         2.82302     0.00191277        2.70507         20571.3        1.76019        2489.28        -1.34518       0.105937        149.817
