   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.484553         16.3035     0.00156208        1.56208        -769.588      0.0956992        95.6992        -0.32434     0.00929933        9.29932
    init        0.484709         16.1988     0.00150328        1.50327        -769.483      0.0945445        94.5445       -0.407001     0.00924176        9.24176
    init        0.484758         16.1555     0.00145229        1.45229        -770.152      0.0807559        80.7558      -0.0333917     0.00909952        9.09952
    init        0.484666         16.1587     0.00146981        1.46981        -769.241       0.100698        100.698       -0.117217     0.00938308        9.38307
    init        0.484728         16.1535     0.00155651        1.55651        -767.869       0.131029        131.029        0.021879     0.00919868        9.19867
  accept        0.499766         16.2346     0.00143605        1.43605        -772.422     0.00877799        8.77799       -0.344419     0.00932915        9.32915
  accept        0.500385         16.1606     0.00141231        1.41231        -772.476     0.00877989        8.77989        0.164043     0.00930171        9.30171
  accept        0.499848         16.1963     0.00143016        1.43016        -772.517      0.0089715        8.97149       -0.120139     0.00942176        9.42175
  accept        0.499936         16.2071     0.00143667        1.43667        -772.599     0.00866064        8.66063      -0.0357578     0.00935536        9.35536
  accept        0.499912         16.1389     0.00142855        1.42855        -772.295     0.00888264        8.88263        0.129681     0.00967136        9.67135
  accept        0.500072         16.1985      0.0014008         1.4008        -772.619     0.00874021         8.7402        0.012044     0.00918262        9.18261
       1        0.499913         16.2189     0.00142042        1.42042        -772.651     0.00873068        8.73068     -0.00106556     0.00926006        9.26005
       2        0.500066         16.2012     0.00140641        1.40641        -772.621     0.00865424        8.65423      -0.0537107     0.00928451        9.28451
       3        0.500012         16.1621     0.00143911        1.43911        -772.645     0.00873262        8.73262       0.0347872     0.00931054        9.31053
       4        0.499839         16.2094     0.00142586        1.42586        -772.338      0.0086473        8.64729        0.004692     0.00923206        9.23205
       5        0.500151         16.1816     0.00140511        1.40511        -772.525     0.00881832        8.81832        0.296356     0.00921279        9.21278
       6        0.500022         16.1877     0.00141378        1.41378        -772.361     0.00885464        8.85464       -0.250632     0.00941878        9.41877
       7        0.500143         16.1699     0.00143882        1.43882        -772.577     0.00877329        8.77329       0.0929494     0.00921727        9.21726
       8        0.499742         16.2091     0.00139405        1.39405         -772.76      0.0087205        8.72049        0.198721     0.00917556        9.17556
   total        0.499761         16.1924     0.00100271        1.41805        -772.559      0.0061821        8.74281       0.0407134     0.00655164        9.26542
