   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.533051         7.46256     0.00660875        6.60874         5277.81       0.831414        831.414        -1.91611      0.0859581         85.958
    init        0.533256          7.4182     0.00646169        6.46169         5292.34        0.83009         830.09        0.655829      0.0867005        86.7004
    init        0.533509         7.39903     0.00654449        6.54448         5263.34       0.805774        805.773       -0.933114       0.084913        84.9129
    init        0.533169         7.59544     0.00690729        6.90729         5296.47       0.827915        827.914        -1.03005      0.0847424        84.7424
    init        0.533269         7.59425     0.00653128        6.53128         5309.88       0.838387        838.386            3.65      0.0850869        85.0869
    init        0.533271         7.73685     0.00677672        6.77671         5272.56        0.82833        828.329       -0.220378      0.0865065        86.5065
  accept        0.500024         7.64364      0.0066978        6.69779         5270.64       0.817405        817.405        -5.06678      0.0848827        84.8827
  accept        0.499747         7.60111     0.00668057        6.68056         5271.24       0.826743        826.743       -0.270359      0.0847271        84.7271
  accept        0.500366         7.61086     0.00666013        6.66013         5272.22        0.82862         828.62       -0.395802      0.0860897        86.0896
  accept        0.499971         7.52252     0.00664926        6.64926         5286.26       0.816318        816.318        0.334356      0.0848373        84.8373
  accept        0.499924         7.27693     0.00626588        6.26588         5279.26       0.812348        812.347         2.06757      0.0859652        85.9652
  accept        0.500168         7.42059     0.00648046        6.48045         5279.31       0.817269        817.269        -3.22092      0.0853308        85.3307
  accept        0.499723         7.24653     0.00665849        6.65848         5271.58       0.816749        816.749        0.354327      0.0856317        85.6317
  accept        0.500288         7.72352     0.00666645        6.66645         5271.96       0.814087        814.087         -1.0164      0.0855878        85.5877
  accept        0.500045         7.65612     0.00671423        6.71423          5296.9       0.820885        820.884        -2.88567      0.0854653        85.4652
  accept        0.499842         7.11906     0.00636843        6.36843         5271.32        0.82267         822.67         2.10915      0.0860635        86.0634
  accept        0.500399         7.57501     0.00659203        6.59203         5292.93       0.832346        832.346         1.50707       0.085222        85.2219
  accept        0.499657         7.51759     0.00662944        6.62944         5294.67       0.816632        816.632        -1.93708      0.0846887        84.6886
  accept         0.49985         7.56034     0.00669338        6.69338         5284.74       0.814429        814.429       0.0188783      0.0852654        85.2654
       1        0.499925         6.94241       0.006229          6.229         5303.32       0.818756        818.756         1.82188      0.0859613        85.9613
       2        0.500024         7.63034      0.0068943         6.8943         5272.02       0.822258        822.257       -0.344755      0.0860223        86.0222
       3        0.499938         7.37793     0.00661807        6.61807         5254.03       0.816245        816.245        -1.38498      0.0856217        85.6216
       4        0.500179          7.7673     0.00675401        6.75401         5289.69       0.829792        829.792       -0.226948      0.0861663        86.1663
       5        0.500023         7.51259     0.00656129        6.56128         5282.29       0.819502        819.501          1.3739      0.0853455        85.3455
       6        0.500108         7.97428     0.00678822        6.78822          5294.6       0.823999        823.999       -0.598194      0.0860825        86.0825
       7        0.500074         7.34648     0.00647208        6.47207         5313.07       0.816153        816.153         1.10941      0.0865549        86.5549
       8        0.499815         7.55476     0.00652804        6.52804         5305.15       0.828645        828.645          1.8997      0.0864276        86.4276
   total        0.499291         7.51327     0.00467736        6.61478         5289.28       0.581353        822.157        0.455339      0.0608385        86.0386
