   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.532378         8.96601     0.00770765        7.70764         4217.99       0.700857        700.857         1.00184      0.0777774        77.7774
    init         0.53254         9.17216     0.00757945        7.57945         4246.22       0.705158        705.158        0.866868       0.077574        77.5739
    init        0.532519         8.98957     0.00787592        7.87591         4229.23       0.702959        702.959        -2.39435      0.0776753        77.6753
    init        0.532596         8.99746     0.00775462        7.75462         4221.98         0.6944        694.399         0.35524      0.0779183        77.9183
    init        0.532687         8.52078     0.00759061         7.5906         4248.63       0.687287        687.287      -0.0323872      0.0787528        78.7528
  accept        0.500024         8.35604      0.0075794        7.57939         4233.53       0.684978        684.978       -0.108891      0.0784445        78.4445
       1        0.499779         8.92421     0.00769914        7.69914         4242.64       0.686278        686.278        -1.00227      0.0792665        79.2665
       2        0.499956         8.99779     0.00764517        7.64516         4219.45       0.678981         678.98         1.01642      0.0774698        77.4697
       3         0.50046         9.08476     0.00753331        7.53331         4226.33       0.676594        676.593       -0.910704      0.0778105        77.8105
       4        0.499537         8.61372     0.00761339        7.61339         4244.74       0.677642        677.642      -0.0712022      0.0787327        78.7327
       5        0.500281         9.11146     0.00775264        7.75264         4237.43       0.694443        694.443         -1.5006      0.0782735        78.2734
       6        0.499674         9.19528     0.00789538        7.89538         4225.83        0.68423         684.23        -1.48209      0.0787095        78.7094
       7          0.4998          8.6046     0.00747839        7.47838         4211.56       0.675153        675.153        0.411516      0.0784274        78.4274
       8         0.50021           9.135     0.00781866        7.81865         4219.75        0.68244         682.44         -1.7067       0.077487        77.4869
   total        0.499941         8.95815     0.00543315        7.68363         4228.44       0.482334        682.122       -0.655144       0.055352        78.2796
