   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.535358         4.63749      0.0044366        4.43659         10424.4        1.45137        1451.37        0.815146        0.11272         112.72
    init        0.535321         4.62325     0.00434867        4.34867         10441.5        1.44516        1445.15         1.68193       0.113708        113.708
    init        0.535638         4.56588     0.00420307        4.20306         10447.9        1.46293        1462.93        0.706817       0.113083        113.083
    init        0.535515         4.49389     0.00411822        4.11821         10466.8        1.45949        1459.49         0.63714         0.1141          114.1
    init        0.535576         4.53541      0.0042478         4.2478         10424.3        1.42352        1423.52         2.10022       0.114288        114.288
    init        0.535375         4.50437     0.00423015        4.23015         10491.9        1.45276        1452.76        -2.72637       0.113329        113.329
    init        0.535502         4.56222     0.00417814        4.17814         10453.7         1.4339        1433.89        0.719654       0.114769        114.769
    init        0.535417         4.91274     0.00447632        4.47632         10431.8        1.44249        1442.49       -0.809188       0.113384        113.384
    init        0.535402         4.41168     0.00410493        4.10493         10464.7          1.441           1441       -0.949998       0.114702        114.702
    init        0.535856         4.65847     0.00427069        4.27069           10438        1.44809        1448.09         -1.7812       0.112968        112.968
    init        0.535293         4.71994     0.00435978        4.35978         10410.2        1.44567        1445.67       -0.523698       0.114649        114.648
    init        0.535663         4.50668     0.00424062        4.24062         10437.1        1.44777        1447.77       -0.348066       0.113714        113.713
    init        0.535661          4.4117     0.00424522        4.24521         10498.7        1.44441        1444.41         2.45249       0.115288        115.288
    init        0.535313         4.42679     0.00408668        4.08668         10435.1        1.44777        1447.76        -2.09924       0.112806        112.806
    init        0.535655         4.66636     0.00432759        4.32759         10407.3         1.4259         1425.9       -0.782761       0.113229        113.229
    init        0.535745         4.59378     0.00428443        4.28443         10477.1        1.44148        1441.48        0.106354        0.11377         113.77
  accept        0.499747         4.63728     0.00434275        4.34275         10456.4        1.43963        1439.63       -0.800061       0.114566        114.566
  accept        0.499904           4.664     0.00437166        4.37165         10413.9        1.42756        1427.56       -0.298273       0.114282        114.282
       1        0.499975         4.48819     0.00416113        4.16113         10409.3        1.44669        1446.69        0.427565       0.113884        113.884
       2        0.500322         4.61587     0.00426434        4.26434         10429.6        1.44958        1449.58      -0.0846604       0.114642        114.642
       3        0.499598         4.59026     0.00423488        4.23488           10440        1.44149        1441.49         -1.7019       0.114116        114.116
       4         0.50012         4.58822     0.00420238        4.20238         10418.4        1.42812        1428.12        -1.30262       0.114443        114.443
       5        0.500056         4.48774     0.00417107        4.17106         10435.7        1.43796        1437.96         1.25678       0.113043        113.043
       6        0.500131         4.72814     0.00437447        4.37447         10425.4        1.44271        1442.71       -0.988433       0.114577        114.577
       7        0.499898         4.68262     0.00439745        4.39745         10438.9        1.45578        1455.78        -2.13085       0.113606        113.606
       8        0.499725         4.76274     0.00444757        4.44757         10423.1        1.43662        1436.61       -0.432133        0.11365         113.65
   total        0.500252         4.61796     0.00302929        4.28406         10427.5         1.0199        1442.35       -0.627573      0.0806139        114.005
