   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.486023          18.385      0.0102528         2.6247        -538.231        1.48811        380.954        -1.32068      0.0417673        10.6923
    init        0.487106         18.3127      0.0118374        3.03035        -562.323       0.843291        215.881        0.365535      0.0354999        9.08791
    init        0.486572          18.647       0.008458        2.16523        -551.307        1.23155        315.275       -0.224529      0.0417727        10.6937
    init        0.486557          19.751      0.0271608         6.9531        -549.012        1.06011        271.387       -0.187589      0.0352619        9.02699
    init        0.486542         18.0904      0.0102274        2.61819        -553.209        1.13778        291.269        0.447927      0.0375557        9.61418
    init        0.486694         19.0543      0.0157368        4.02859        -554.031       0.930699        238.257        -1.25331      0.0413431        10.5838
    init         0.48732         18.9715      0.0134909        3.45364        -552.671        1.12644        288.367        0.706459      0.0384561        9.84467
    init        0.486816         19.1415      0.0111525        2.85503        -559.933       0.851843         218.07        -1.88663       0.038895        9.95704
    init        0.486465         18.5761      0.0086666        2.21863        -551.677        1.30357        333.712       -0.613598      0.0373705        9.56676
    init        0.486099         18.2554     0.00914636        2.34145        -552.369        1.13334        290.133       -0.644941       0.035173        9.00422
    init        0.485657          18.458      0.0104094         2.6648        -566.774       0.669569        171.408         1.06364      0.0357947        9.16337
    init        0.485733         18.5747     0.00743148        1.90245        -556.635        1.04766          268.2        0.401692      0.0360546        9.22991
    init        0.486526         17.9732      0.0116721        2.98804        -558.585       0.935168        239.401        -1.36358      0.0362289        9.27453
    init        0.486969         18.9795      0.0114039        2.91937        -546.182        1.20272        307.893       -0.659208      0.0435635        11.1522
    init        0.485657         17.9759      0.0102757        2.63055        -559.731       0.949804        243.148       -0.806867      0.0363393        9.30278
    init        0.487106          18.405      0.0112469        2.87918        -552.856        1.20483        308.434       -0.412391      0.0356314        9.12157
    init        0.486633         18.1689      0.0098485         2.5212         -545.75        1.16602        298.499       -0.423548       0.043637         11.171
    init         0.48558         19.1265     0.00930864        2.38299        -549.261        1.32746        339.827        0.271911      0.0375821        9.62093
    init        0.485657         17.8703      0.0108591        2.77991        -556.868       0.931829        238.546       -0.059262      0.0392512        10.0482
  accept        0.499954         18.1162     0.00647912        1.65864         -585.94       0.031863        8.15687       -0.670477      0.0389887        9.98103
  accept        0.500534         18.4243     0.00682579        1.74739        -585.981      0.0318733        8.15952        0.664018      0.0350899        8.98294
  accept        0.500427         18.2845     0.00658911         1.6868        -586.578      0.0320382        8.20171         1.47251      0.0358049        9.16598
  accept        0.500153          18.707     0.00677628        1.73471        -586.805      0.0305212        7.81337        0.241925      0.0356284         9.1208
  accept        0.498749         18.8359     0.00666122        1.70526        -587.435      0.0304841        7.80387         -1.2722        0.03876        9.92248
  accept        0.501038         18.7293     0.00720713        1.84501        -585.856      0.0319529        8.17989        0.376748      0.0353153        9.04064
  accept        0.499649         18.6233     0.00675394          1.729        -586.942      0.0306681        7.85098       -0.457467      0.0361746        9.26062
  accept        0.500015         18.7267     0.00667029        1.70758        -586.411      0.0321807        8.23821        0.517506      0.0354074        9.06422
  accept        0.500244         18.8825     0.00704107         1.8025        -586.891       0.030108        7.70759        -1.68465      0.0376819         9.6465
  accept        0.499832         18.6496     0.00652683        1.67086        -586.981      0.0303659        7.77361        0.250265      0.0345365        8.84128
  accept        0.500031         18.5169     0.00653317        1.67248        -586.946      0.0310406        7.94634      -0.0193141      0.0366515        9.38271
       1        0.500259         18.5565     0.00715794        1.83242        -587.024      0.0302268        7.73801       -0.184825      0.0369925        9.47002
       2        0.500763         18.5742     0.00671779        1.71974        -586.595      0.0307989        7.88445        -1.34744      0.0364479        9.33059
       3        0.499176         18.5394     0.00679382         1.7392        -586.901      0.0313836        8.03414       -0.456856      0.0369879        9.46883
       4        0.499985         18.5743     0.00690419        1.76746        -586.246      0.0328485        8.40915         1.12779      0.0372532        9.53675
       5        0.499863         18.4114     0.00636825        1.63026        -586.934      0.0309856        7.93224        0.517101      0.0382996        9.80462
       6        0.499847         18.5715      0.0069184         1.7711        -586.129      0.0323149        8.27254       -0.675066      0.0375308         9.6078
       7        0.501266         18.6732     0.00632096        1.61815        -586.516      0.0315417        8.07461      -0.0363883      0.0334767        8.56996
       8        0.499283         18.3302     0.00615067        1.57456        -586.282      0.0312793        8.00743         1.71416      0.0366737        9.38839
   total        0.499435          18.529      0.0047279        1.71168         -586.58       0.022243         8.0528       0.0807785      0.0260969        9.44803
