   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.500214         40.8277      0.0207665        5.31618        -119.006      0.0731633        18.7297       -0.134901      0.0356416        9.12418
    init        0.500687         40.9557      0.0192165        4.91937         -120.13      0.0417743        10.6941       -0.527278      0.0341565        8.74399
    init        0.500732         40.6587       0.019532        5.00016        -119.171      0.0810386        20.7457        -1.19813      0.0346112         8.8604
    init        0.500748         41.4899      0.0219737        5.62523        -118.786      0.0829459         21.234       -0.624365      0.0352845        9.03276
    init         0.50058         41.0664      0.0192244         4.9214        -119.339      0.0771799        19.7579       -0.244436      0.0351888        9.00826
    init        0.499649         40.9251      0.0199889        5.11711         -119.24       0.073274         18.758       -0.438041      0.0369932        9.47018
    init        0.500534         41.3952      0.0211296        5.40912        -118.113        0.12118         31.022         0.44168      0.0360335         9.2245
    init        0.500412         40.8466      0.0183799        4.70521        -119.985      0.0377325        9.65944        -0.61225      0.0362328        9.27552
    init        0.501221          41.338       0.020093        5.14378        -119.877      0.0216766        5.54917         0.10511       0.033822        8.65838
    init        0.501266         41.2853      0.0193306         4.9486        -119.654      0.0493422        12.6315       -0.233797      0.0346048        8.85876
    init        0.500107         41.0179      0.0212718        5.44554        -118.208       0.132196        33.8419        0.300728      0.0360551        9.23004
    init        0.500916         41.3346      0.0209888        5.37309        -119.265      0.0549436        14.0655        0.548966       0.037125        9.50394
    init        0.500031         41.2816      0.0201383        5.15536        -118.142       0.133389        34.1473        0.451442      0.0356566        9.12802
    init        0.500107         41.2899      0.0192705        4.93322        -119.391      0.0729648        18.6788        0.634913      0.0362452        9.27869
    init        0.501114         41.0002      0.0189627        4.85442        -119.048      0.0812699        20.8049        0.572428       0.035479        9.08257
    init        0.500259         40.5636      0.0218076        5.58271        -119.188      0.0708186        18.1294        0.346428       0.035332        9.04492
    init        0.500015         41.1018      0.0198376        5.07838        -118.802       0.079203        20.2758        0.157325      0.0369197        9.45138
    init        0.501526         41.3885      0.0236782        6.06158        -118.657       0.094318        24.1452       -0.681072       0.035749        9.15167
    init        0.501068         41.2443       0.019964        5.11076        -119.003       0.084974        21.7532       -0.255841      0.0376781        9.64552
    init        0.499481         40.9114      0.0229085        5.86452         -117.58       0.159097        40.7286       -0.409572      0.0348206        8.91402
    init        0.500015         40.9944      0.0207331        5.30763        -119.157      0.0637517        16.3203       -0.089508      0.0384543        9.84421
       1        0.500839         41.4481      0.0204914        5.24575        -120.113      0.0189703        4.85636       -0.426724      0.0365919        9.36746
       2        0.499298         41.2804      0.0182408        4.66962        -120.336      0.0181424        4.64442       -0.494625      0.0357912        9.16249
       3          0.5009         41.4174      0.0191744         4.9086        -120.174      0.0183227        4.69059      -0.0674536       0.037793        9.67494
       4        0.500229         40.7911      0.0194363        4.97566        -120.199      0.0184543        4.72426      0.00910617      0.0348165        8.91295
       5        0.498795          41.328      0.0195207        4.99726        -120.336      0.0185568         4.7505       -0.121464       0.035392        9.06027
       6        0.500183         40.8188      0.0189305        4.84616        -120.183      0.0185366        4.74535       -0.315316      0.0350148        8.96373
       7        0.500473          41.473      0.0191502         4.9024        -120.324      0.0189239        4.84447       -0.123155      0.0353712        9.05497
       8        0.500534         41.1968       0.019161        4.90517        -119.938      0.0189884        4.86098       -0.611733      0.0362726        9.28573
   total        0.499794         41.2185      0.0136407        4.93845        -120.199      0.0131586         4.7639        -0.26847       0.025387        9.19105
