   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.502609          18.499     0.00482481        15.2574         6882.99       0.134821        426.341         1.42508      0.0204383        64.6317
    init         0.50266         18.4703     0.00485391        15.3494          6881.9       0.134173        424.293         1.27693      0.0205318        64.9272
    init        0.502547         18.7204     0.00483649        15.2943         6880.11       0.134785        426.227       -0.729812      0.0206719        65.3704
    init          0.5026         18.5773     0.00484805        15.3309         6879.79        0.13388        423.365        -1.86439       0.020549        64.9817
    init        0.502568         18.6197     0.00487135        15.4046         6881.48       0.134603        425.652        0.449909      0.0204966        64.8159
    init        0.502519         18.6884     0.00484462          15.32         6879.85       0.134861        426.466        0.325646      0.0204975        64.8187
    init        0.502728         18.2615     0.00474695        15.0112         6884.63       0.134233        424.481       -0.382782      0.0204524        64.6762
    init        0.502614         18.3202     0.00482201        15.2485         6880.23       0.134166        424.272       -0.629729      0.0205515        64.9894
    init        0.502537         18.7606     0.00488686        15.4536         6877.36       0.134992        426.881        0.197394      0.0204804        64.7646
    init        0.502616          18.356     0.00479696        15.1693         6878.97       0.133885         423.38       -0.591876      0.0205485        64.9802
    init        0.502595         18.6258      0.0048052        15.1954         6879.55       0.134341        424.824        0.119235      0.0204533        64.6791
    init         0.50251         18.6995     0.00488764        15.4561         6874.21       0.134255        424.552        0.891461      0.0203589        64.3804
    init        0.502566         18.7516     0.00482809        15.2678         6879.66       0.134728        426.049       -0.778586      0.0206338        65.2498
    init        0.502528         18.6743     0.00487793        15.4254         6880.01       0.134819        426.335        0.314505      0.0206565        65.3217
    init        0.502519         18.3672     0.00481829        15.2368         6880.97       0.134883        426.539       -0.448332      0.0206121        65.1812
    init        0.502598         18.5584     0.00482467        15.2569         6879.93       0.134219        424.438        0.307906      0.0205936        65.1227
    init         0.50259         18.4731     0.00484374        15.3173            6882       0.134161        424.253         0.11292      0.0204154        64.5593
    init        0.502632         18.5182     0.00479986        15.1785         6879.79       0.134356        424.871         1.43175      0.0205711        65.0516
    init        0.502631         18.3377     0.00484837        15.3319         6882.09       0.134646        425.788       -0.507892      0.0205871         65.102
    init        0.502613         18.3752     0.00479288        15.1564         6877.24       0.133417        421.903        -1.02878      0.0204131        64.5519
    init        0.502625         18.9348     0.00490058         15.497         6877.12       0.134789        426.239        -1.47237      0.0204828        64.7722
    init        0.502479         18.9541     0.00492913        15.5873         6875.93       0.134217        424.431        0.151696         0.0204        64.5104
    init        0.502575         18.9661     0.00492742        15.5819         6874.99       0.134333        424.798       -0.488334      0.0203019        64.2003
    init         0.50258         18.4694     0.00481387        15.2228         6879.19       0.134589        425.608       -0.258277      0.0204738        64.7438
    init        0.502615         18.5221     0.00482647        15.2626         6878.45       0.134115        424.108       -0.645015      0.0205107        64.8604
    init        0.502643         18.7128     0.00484265        15.3138         6880.51       0.134471        425.233        0.185462       0.020432        64.6116
    init        0.502514         18.6365     0.00486096        15.3717         6880.96        0.13417        424.281        0.686903      0.0206186        65.2019
    init        0.502625          18.638     0.00484306        15.3151         6881.65       0.134332        424.796        0.582436      0.0205148        64.8736
    init        0.502619         18.7624     0.00485794        15.3621         6881.02       0.134884         426.54      -0.0297599      0.0205386        64.9486
  accept        0.499895         18.2309     0.00480106        15.1823         6882.11       0.134302        424.701     -0.00550335      0.0207219        65.5284
       1        0.500087         18.8849     0.00491341        15.5376         6880.33       0.134723        426.031       -0.653165      0.0205154        64.8753
       2        0.500026         18.7457     0.00487283        15.4092         6878.56       0.134805        426.292        0.526999      0.0206049        65.1585
       3         0.49992         18.1549       0.004757        15.0429         6883.62       0.134406        425.028         0.97384      0.0205888        65.1076
       4        0.500111         18.2934     0.00479045        15.1487         6883.73       0.134149        424.218         1.33456      0.0205504         64.986
       5        0.500009         18.6505      0.0048354        15.2909         6883.07       0.134373        424.925       -0.886759      0.0205638        65.0285
       6        0.499944         18.8576     0.00488503        15.4478         6877.52       0.134288        424.657        0.029003      0.0203408        64.3233
       7        0.499973         18.7352     0.00488834        15.4583         6876.06       0.134558         425.51        0.665615      0.0205323        64.9288
       8        0.500007          18.825     0.00490485        15.5105         6879.21       0.134585        425.594       -0.286251      0.0205487        64.9806
   total        0.500009         18.6434     0.00343427        15.3585         6880.28      0.0951006        425.303        0.213532      0.0145182        64.9272
